time,t9,rho,b10,b11,b12,b13,b14,b8,be10,be11,be12,be7,be9,c10,c11,c12,c13,c14,c15,c16,c9,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,h1,h2,h3,he3,he4,he6,li6,li7,li8,li9,n,n11,n12,n13,n14,n15,n16,n17,n18,ne16,ne17,ne18,ne19,ne20,ne21,ne22,ne23,ne24,ne25,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21
1.38827231e+02,1.27766234e-01,9.19683121e+00,8.78291296e-27,5.13813986e-20,6.98238478e-42,2.51212207e-63,2.44993063e-87,1.98035387e-12,3.92248707e-61,6.05539320e-85,5.86767125e-107,9.27469640e-10,2.50077506e-37,2.18074802e-22,3.21649655e-13,4.20967221e-05,1.96284381e-07,1.71396346e-20,0.00000000e+00,0.00000000e+00,5.32518002e-16,2.40346603e-290,6.37492879e-71,1.23841335e-33,4.32480086e-08,2.77197629e-08,5.26337460e-08,2.19598753e-24,1.30813582e-40,5.59576586e-61,1.88181133e-81,7.11088973e-01,1.03529619e-18,5.20789069e-30,1.82128248e-14,6.96123907e-02,6.57350544e-74,3.58354798e-28,6.33185184e-22,7.26145946e-46,5.83105940e-66,9.15612404e-25,1.08346622e-306,3.39197263e-19,1.45326379e-05,2.05996535e-05,3.82518498e-07,2.00753342e-28,1.06171835e-47,6.09148686e-69,4.94091105e-76,8.42910187e-96,1.65731259e-10,1.07407927e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13702919e-20,1.58529150e-36,1.56127150e-52,3.66307275e-101,5.99499340e-24,1.03776620e-04,4.30375812e-04,1.75403611e-07,5.90709787e-09,3.02981095e-13,1.74974706e-33,1.37426736e-51,4.34374404e-72
1.38870556e+02,1.27644304e-01,9.16883802e+00,8.84606280e-27,5.19366147e-20,6.99323017e-42,2.46946631e-63,2.36189737e-87,1.99198375e-12,3.81226403e-61,5.82926811e-85,5.54530226e-107,9.27380423e-10,2.45424624e-37,2.17735742e-22,3.21640830e-13,4.21950006e-05,1.96971262e-07,1.71394944e-20,0.00000000e+00,0.00000000e+00,5.30511345e-16,2.40346603e-290,5.59481971e-71,1.17994181e-33,4.32279646e-08,2.77134999e-08,5.28122498e-08,2.19170602e-24,1.29998205e-40,5.55429560e-61,1.85784285e-81,7.11088868e-01,1.03563007e-18,5.21404054e-30,1.82155558e-14,6.96124919e-02,6.33161678e-74,3.58491253e-28,6.38187477e-22,7.24777212e-46,5.71298729e-66,9.01522588e-25,1.06357892e-306,3.35442010e-19,1.45346576e-05,2.06437675e-05,3.87234246e-07,2.01657562e-28,1.05547231e-47,5.94226473e-69,4.94091105e-76,8.27462058e-96,1.62778226e-10,1.07220562e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703060e-20,1.58529566e-36,1.56127511e-52,3.66307275e-101,5.85812459e-24,1.03732641e-04,4.30269958e-04,1.75440368e-07,5.92654968e-09,3.07040199e-13,1.75816990e-33,1.37313993e-51,4.31221056e-72
1.38873452e+02,1.27636154e-01,9.16696712e+00,8.85030495e-27,5.19739709e-20,6.99395217e-42,2.46663641e-63,2.35611934e-87,1.99275945e-12,3.80499856e-61,5.81443886e-85,5.52437109e-107,9.27374446e-10,2.45116327e-37,2.17713100e-22,3.21640241e-13,4.22015668e-05,1.97017185e-07,1.71394847e-20,0.00000000e+00,0.00000000e+00,5.30376080e-16,2.40346603e-290,5.54617274e-71,1.17612975e-33,4.32266252e-08,2.77130837e-08,5.28241728e-08,2.19141926e-24,1.29943831e-40,5.55153469e-61,1.85625128e-81,7.11088861e-01,1.03565242e-18,5.21445424e-30,1.82157379e-14,6.96124986e-02,6.31577137e-74,3.58500392e-28,6.38523557e-22,7.24685623e-46,5.70518192e-66,9.00587588e-25,1.06226125e-306,3.35192284e-19,1.45347917e-05,2.06467152e-05,3.87551566e-07,2.01717914e-28,1.05505575e-47,5.93241983e-69,4.94091105e-76,8.26439014e-96,1.62582749e-10,1.07208051e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703069e-20,1.58529594e-36,1.56127535e-52,3.66307275e-101,5.84908083e-24,1.03729702e-04,4.30262885e-04,1.75442820e-07,5.92784971e-09,3.07313678e-13,1.75873313e-33,1.37306394e-51,4.31010897e-72
1.38913882e+02,1.27522373e-01,9.14084483e+00,8.90982023e-27,5.24988388e-20,7.00399559e-42,2.42739691e-63,2.27679797e-87,2.00356944e-12,3.70485962e-61,5.61101932e-85,5.23988830e-107,9.27290799e-10,2.40846476e-37,2.17397210e-22,3.21632015e-13,4.22932186e-05,1.97658582e-07,1.71393446e-20,0.00000000e+00,0.00000000e+00,5.28472543e-16,2.40346603e-290,4.90892780e-71,1.12412208e-33,4.32079287e-08,2.77073031e-08,5.29905530e-08,2.18740770e-24,1.29186227e-40,5.51312553e-61,1.83416358e-81,7.11088764e-01,1.03596497e-18,5.22026576e-30,1.82182742e-14,6.96125930e-02,6.09862901e-74,3.58628247e-28,6.43239192e-22,7.23405400e-46,5.59729629e-66,8.87619570e-25,1.04401223e-306,3.31721814e-19,1.45366528e-05,2.06878633e-05,3.92010626e-07,2.02559656e-28,1.04925122e-47,5.79661179e-69,4.94091105e-76,8.12275756e-96,1.59877813e-10,1.07033524e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703198e-20,1.58529975e-36,1.56127865e-52,3.66307275e-101,5.72414824e-24,1.03688679e-04,4.30164130e-04,1.75476993e-07,5.94600094e-09,3.11161169e-13,1.76660095e-33,1.37199448e-51,4.28084276e-72
1.38957207e+02,1.27400443e-01,9.11285164e+00,8.97419253e-27,5.30681721e-20,7.01468056e-42,2.38590841e-63,2.19454297e-87,2.01511061e-12,3.60021010e-61,5.40039491e-85,4.95058024e-107,9.27200768e-10,2.36342094e-37,2.17059203e-22,3.21623210e-13,4.23913748e-05,1.98346339e-07,1.71391857e-20,0.00000000e+00,0.00000000e+00,5.26402139e-16,2.40346603e-290,4.30602641e-71,1.07083895e-33,4.31879012e-08,2.77011720e-08,5.31686545e-08,2.18309290e-24,1.28377663e-40,5.47225406e-61,1.81077038e-81,7.11088660e-01,1.03630087e-18,5.22656665e-30,1.82209801e-14,6.96126940e-02,5.87421462e-74,3.58765781e-28,6.48340924e-22,7.22030605e-46,5.48390140e-66,8.73901397e-25,1.02476155e-306,3.28036412e-19,1.45386236e-05,2.07319408e-05,3.96848950e-07,2.03460011e-28,1.04305510e-47,5.65443955e-69,4.94091105e-76,7.97344192e-96,1.57029082e-10,1.06846812e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703333e-20,1.58530376e-36,1.56128212e-52,3.66307275e-101,5.59300848e-24,1.03644733e-04,4.30058326e-04,1.75513488e-07,5.96545155e-09,3.15345155e-13,1.77504004e-33,1.37083059e-51,4.24963942e-72
1.39000532e+02,1.27278512e-01,9.08485845e+00,9.03918707e-27,5.36447179e-20,7.02528462e-42,2.34499547e-63,2.11504575e-87,2.02660643e-12,3.49825290e-61,5.19715019e-85,4.67656982e-107,9.27110334e-10,2.31910516e-37,2.16721722e-22,3.21614415e-13,4.24894677e-05,1.99034529e-07,1.71390177e-20,0.00000000e+00,0.00000000e+00,5.24300699e-16,2.40346603e-290,3.77620792e-71,1.01998196e-33,4.31678819e-08,2.76951062e-08,5.33465535e-08,2.17876192e-24,1.27572527e-40,5.43167957e-61,1.78766014e-81,7.11088556e-01,1.03663778e-18,5.23294347e-30,1.82236735e-14,6.96127949e-02,5.65805813e-74,3.58903852e-28,6.53493277e-22,7.20652918e-46,5.37272665e-66,8.60366126e-25,1.00582247e-306,3.24385538e-19,1.45405702e-05,2.07760002e-05,4.01750426e-07,2.04358963e-28,1.03688395e-47,5.51566206e-69,4.94091105e-76,7.82661230e-96,1.54231112e-10,1.06660426e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703466e-20,1.58530769e-36,1.56128552e-52,3.66307275e-101,5.46465053e-24,1.03600804e-04,4.29952548e-04,1.75549853e-07,5.98490142e-09,3.19593279e-13,1.78348701e-33,1.36964788e-51,4.21859938e-72
1.39043858e+02,1.27156582e-01,9.05686525e+00,9.10481134e-27,5.42285807e-20,7.03580727e-42,2.30465271e-63,2.03822213e-87,2.03805564e-12,3.39892665e-61,5.00104749e-85,4.41708704e-107,9.27019500e-10,2.27550791e-37,2.16384766e-22,3.21605630e-13,4.25874961e-05,1.99723150e-07,1.71388409e-20,0.00000000e+00,0.00000000e+00,5.22168783e-16,2.40346603e-290,3.31073125e-71,9.71445285e-34,4.31478708e-08,2.76891053e-08,5.35242492e-08,2.17441506e-24,1.26770831e-40,5.39140045e-61,1.76482977e-81,7.11088452e-01,1.03697568e-18,5.23939650e-30,1.82263543e-14,6.96128958e-02,5.44985565e-74,3.59042463e-28,6.58696864e-22,7.19272434e-46,5.26370372e-66,8.47011826e-25,9.87190724e-307,3.20768921e-19,1.45424927e-05,2.08200413e-05,4.06716187e-07,2.05256798e-28,1.03073780e-47,5.38019580e-69,4.94091105e-76,7.68221472e-96,1.51482999e-10,1.06474365e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703596e-20,1.58531156e-36,1.56128885e-52,3.66307275e-101,5.33901965e-24,1.03556893e-04,4.29846795e-04,1.75586089e-07,6.00435048e-09,3.23906651e-13,1.79194169e-33,1.36844598e-51,4.18772155e-72
1.39087183e+02,1.27034651e-01,9.02887206e+00,9.17107293e-27,5.48198672e-20,7.04624805e-42,2.26487466e-63,1.96398990e-87,2.04945667e-12,3.30217116e-61,4.81185599e-85,4.17139802e-107,9.26928269e-10,2.23261973e-37,2.16048334e-22,3.21596855e-13,4.26854588e-05,2.00412200e-07,1.71386556e-20,0.00000000e+00,0.00000000e+00,5.20006927e-16,2.40346603e-290,2.90188675e-71,9.25127475e-34,4.31278680e-08,2.76831688e-08,5.37017405e-08,2.17005263e-24,1.25972588e-40,5.35141510e-61,1.74227623e-81,7.11088348e-01,1.03731459e-18,5.24592604e-30,1.82290226e-14,6.96129965e-02,5.24931451e-74,3.59181611e-28,6.63952307e-22,7.17889243e-46,5.15677080e-66,8.33836577e-25,9.68862109e-307,3.17186294e-19,1.45443914e-05,2.08640642e-05,4.11747314e-07,2.06153753e-28,1.02461666e-47,5.24795962e-69,4.94091105e-76,7.54020082e-96,1.48783854e-10,1.06288628e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703724e-20,1.58531535e-36,1.56129212e-52,3.66307275e-101,5.21606213e-24,1.03512998e-04,4.29741067e-04,1.75622198e-07,6.02379863e-09,3.28286386e-13,1.80040391e-33,1.36722457e-51,4.15700490e-72
1.39130508e+02,1.26912721e-01,9.00087887e+00,9.23797956e-27,5.54186856e-20,7.05660645e-42,2.22565589e-63,1.89226907e-87,2.06080766e-12,3.20792739e-61,4.62935156e-85,3.93880393e-107,9.26836645e-10,2.19043127e-37,2.15712425e-22,3.21588090e-13,4.27833545e-05,2.01101675e-07,1.71384619e-20,0.00000000e+00,0.00000000e+00,5.17815632e-16,2.40346603e-290,2.54287701e-71,8.80931335e-34,4.31078735e-08,2.76772962e-08,5.38790267e-08,2.16567495e-24,1.25177811e-40,5.31172187e-61,1.71999648e-81,7.11088245e-01,1.03765449e-18,5.25253238e-30,1.82316785e-14,6.96130972e-02,5.05615278e-74,3.59321298e-28,6.69260238e-22,7.16503440e-46,5.05187164e-66,8.20838473e-25,9.50832480e-307,3.13637396e-19,1.45462662e-05,2.09080689e-05,4.16844856e-07,2.07050023e-28,1.01852056e-47,5.11887461e-69,4.94091105e-76,7.40052657e-96,1.46132804e-10,1.06103216e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703850e-20,1.58531907e-36,1.56129533e-52,3.66307275e-101,5.09572573e-24,1.03469119e-04,4.29635364e-04,1.75658181e-07,6.04324581e-09,3.32733603e-13,1.80887347e-33,1.36598335e-51,4.12644849e-72
1.39173833e+02,1.26790701e-01,8.97302115e+00,9.30547825e-27,5.60246591e-20,7.06682764e-42,2.18699029e-63,1.82298190e-87,2.07210680e-12,3.11610776e-61,4.45324762e-85,3.71863754e-107,9.26744631e-10,2.14893476e-37,2.15377038e-22,3.21579334e-13,4.28811821e-05,2.01791573e-07,1.71382601e-20,0.00000000e+00,0.00000000e+00,5.15595394e-16,2.40346603e-290,2.22750447e-71,8.38746116e-34,4.30878873e-08,2.76714872e-08,5.40561070e-08,2.16128232e-24,1.24386510e-40,5.27231913e-61,1.69798753e-81,7.11088141e-01,1.03799541e-18,5.25918016e-30,1.82343219e-14,6.96131978e-02,4.87009893e-74,3.59461548e-28,6.74616129e-22,7.15101789e-46,4.94895423e-66,8.08002579e-25,9.33097744e-307,3.10122213e-19,1.45481174e-05,2.09520554e-05,4.22009814e-07,2.07945749e-28,1.01244950e-47,4.99286407e-69,4.94091105e-76,7.26315116e-96,1.43528994e-10,1.05918127e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13703973e-20,1.58532272e-36,1.56129848e-52,3.66307275e-101,4.97796426e-24,1.03425258e-04,4.29529686e-04,1.75694038e-07,6.06269191e-09,3.37249409e-13,1.81735017e-33,1.36472206e-51,4.09605140e-72
1.39217159e+02,1.26667583e-01,8.94682159e+00,9.37233973e-27,5.66318343e-20,7.07534873e-42,2.14860844e-63,1.75594070e-87,2.08340374e-12,3.02634444e-61,4.28238423e-85,3.50984984e-107,9.26652180e-10,2.10813624e-37,2.15042172e-22,3.21570588e-13,4.29789456e-05,2.02481889e-07,1.71380503e-20,0.00000000e+00,0.00000000e+00,5.13355967e-16,2.40346603e-290,1.94887345e-71,7.98324274e-34,4.30679093e-08,2.76657406e-08,5.42329802e-08,2.15687483e-24,1.23598690e-40,5.23320481e-61,1.67624624e-81,7.11088038e-01,1.03833961e-18,5.26482892e-30,1.82369532e-14,6.96132983e-02,4.69089139e-74,3.59603323e-28,6.79927159e-22,7.13508708e-46,4.84786738e-66,7.95204435e-25,9.15656591e-307,3.06666762e-19,1.45499453e-05,2.09960237e-05,4.27237853e-07,2.08838548e-28,1.00640352e-47,4.86985356e-69,4.94091105e-76,7.12804706e-96,1.40971580e-10,1.05733360e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704094e-20,1.58532630e-36,1.56130156e-52,3.66307275e-101,4.86343337e-24,1.03381414e-04,4.29424033e-04,1.75729773e-07,6.08213685e-09,3.41829362e-13,1.82583140e-33,1.36343941e-51,4.06580948e-72
1.39260484e+02,1.26544464e-01,8.92062203e+00,9.43984459e-27,5.72466523e-20,7.08376731e-42,2.11059870e-63,1.69099994e-87,2.09472433e-12,2.93894272e-61,4.11765913e-85,3.31200366e-107,9.26559265e-10,2.06801055e-37,2.14707828e-22,3.21561852e-13,4.30766463e-05,2.03172619e-07,1.71378325e-20,0.00000000e+00,0.00000000e+00,5.11105276e-16,2.40346603e-290,1.70462944e-71,7.59772690e-34,4.30479397e-08,2.76600559e-08,5.44096452e-08,2.15245261e-24,1.22814356e-40,5.19437697e-61,1.65476958e-81,7.11087934e-01,1.03868569e-18,5.27053534e-30,1.82395726e-14,6.96133986e-02,4.51827831e-74,3.59745949e-28,6.85290560e-22,7.11912675e-46,4.74851116e-66,7.82580614e-25,8.98505542e-307,3.03253438e-19,1.45517501e-05,2.10399737e-05,4.32527323e-07,2.09726700e-28,1.00038261e-47,4.74977066e-69,4.94091105e-76,6.99518323e-96,1.38459737e-10,1.05548916e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704213e-20,1.58532982e-36,1.56130458e-52,3.66307275e-101,4.75171729e-24,1.03337587e-04,4.29318406e-04,1.75765388e-07,6.10158051e-09,3.46472493e-13,1.83431442e-33,1.36213442e-51,4.03571971e-72
1.39303809e+02,1.26421346e-01,8.89442246e+00,9.50799593e-27,5.78692359e-20,7.09208836e-42,2.07311058e-63,1.62823551e-87,2.10605329e-12,2.85384912e-61,3.95886697e-85,3.12478385e-107,9.26465900e-10,2.02854845e-37,2.14374003e-22,3.21553124e-13,4.31742816e-05,2.03863758e-07,1.71376070e-20,0.00000000e+00,0.00000000e+00,5.08843684e-16,2.40346603e-290,1.49060094e-71,7.23010289e-34,4.30279784e-08,2.76544324e-08,5.45861014e-08,2.14801601e-24,1.22033520e-40,5.15583398e-61,1.63355464e-81,7.11087831e-01,1.03903284e-18,5.27631056e-30,1.82421801e-14,6.96134989e-02,4.35201706e-74,3.59889146e-28,6.90706596e-22,7.10314239e-46,4.65087612e-66,7.70130697e-25,8.81639284e-307,2.99872886e-19,1.45535320e-05,2.10839055e-05,4.37880751e-07,2.10610476e-28,9.94386766e-48,4.63254487e-69,4.94091105e-76,6.86452198e-96,1.35992652e-10,1.05364794e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704330e-20,1.58533326e-36,1.56130754e-52,3.66307275e-101,4.64241359e-24,1.03293776e-04,4.29212803e-04,1.75800884e-07,6.12102282e-09,3.51182103e-13,1.84279832e-33,1.36080691e-51,4.00578160e-72
1.39347135e+02,1.26298228e-01,8.86822290e+00,9.57680132e-27,5.84996966e-20,7.10031292e-42,2.03616560e-63,1.56763019e-87,2.11737743e-12,2.77100929e-61,3.80580991e-85,2.94770333e-107,9.26372098e-10,1.98974096e-37,2.14040697e-22,3.21544406e-13,4.32718492e-05,2.04555306e-07,1.71373741e-20,0.00000000e+00,0.00000000e+00,5.06570848e-16,2.40346603e-290,1.30309804e-71,6.87957464e-34,4.30080254e-08,2.76488698e-08,5.47623479e-08,2.14356534e-24,1.21256192e-40,5.11757422e-61,1.61259855e-81,7.11087728e-01,1.03938099e-18,5.28215524e-30,1.82447758e-14,6.96135992e-02,4.19187372e-74,3.60032893e-28,6.96175828e-22,7.08713418e-46,4.55495034e-66,7.57852758e-25,8.65053135e-307,2.96524290e-19,1.45552912e-05,2.11278191e-05,4.43300309e-07,2.11490213e-28,9.88415993e-48,4.51810751e-69,4.94091105e-76,6.73602765e-96,1.33569527e-10,1.05180993e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704444e-20,1.58533665e-36,1.56131044e-52,3.66307275e-101,4.53544422e-24,1.03249983e-04,4.29107226e-04,1.75836260e-07,6.14046369e-09,3.55960833e-13,1.85128246e-33,1.35945675e-51,3.97599474e-72
1.39390460e+02,1.26175110e-01,8.84202334e+00,9.64626895e-27,5.91381484e-20,7.10843905e-42,1.99976067e-63,1.50912263e-87,2.12868538e-12,2.69036995e-61,3.65829680e-85,2.78024822e-107,9.26277872e-10,1.95157920e-37,2.13707909e-22,3.21535697e-13,4.33693469e-05,2.05247260e-07,1.71371338e-20,0.00000000e+00,0.00000000e+00,5.04285956e-16,2.40346603e-290,1.13887948e-71,6.54538023e-34,4.29880808e-08,2.76433676e-08,5.49383839e-08,2.13910095e-24,1.20482381e-40,5.07959608e-61,1.59189844e-81,7.11087625e-01,1.03973015e-18,5.28806869e-30,1.82473596e-14,6.96136993e-02,4.03762318e-74,3.60177190e-28,7.01698963e-22,7.07110377e-46,4.46071972e-66,7.45744883e-25,8.48742814e-307,2.93207417e-19,1.45570277e-05,2.11717145e-05,4.48787883e-07,2.12366272e-28,9.82470291e-48,4.40639179e-69,4.94091105e-76,6.60966629e-96,1.31189579e-10,1.04997512e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704556e-20,1.58533997e-36,1.56131329e-52,3.66307275e-101,4.43076378e-24,1.03206206e-04,4.29001674e-04,1.75871519e-07,6.15990305e-09,3.60810851e-13,1.85976638e-33,1.35808379e-51,3.94635874e-72
1.39433785e+02,1.26051991e-01,8.81582377e+00,9.71640653e-27,5.97847067e-20,7.11646686e-42,1.96389150e-63,1.45264791e-87,2.13996723e-12,2.61187890e-61,3.51614195e-85,2.62192233e-107,9.26183233e-10,1.91405434e-37,2.13375639e-22,3.21526997e-13,4.34667731e-05,2.05939616e-07,1.71368864e-20,0.00000000e+00,0.00000000e+00,5.01987942e-16,2.40346603e-290,9.95090856e-72,6.22678989e-34,4.29681444e-08,2.76379253e-08,5.51142085e-08,2.13462316e-24,1.19712099e-40,5.04189792e-61,1.57145150e-81,7.11087522e-01,1.04008032e-18,5.29405152e-30,1.82499316e-14,6.96137993e-02,3.88904866e-74,3.60322036e-28,7.07276625e-22,7.05505187e-46,4.36816837e-66,7.33805172e-25,8.32704258e-307,2.89921962e-19,1.45587417e-05,2.12155916e-05,4.54345151e-07,2.13239008e-28,9.76549665e-48,4.29733271e-69,4.94091105e-76,6.48540529e-96,1.28852039e-10,1.04814351e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704666e-20,1.58534322e-36,1.56131608e-52,3.66307275e-101,4.32832422e-24,1.03162447e-04,4.28896147e-04,1.75906661e-07,6.17934082e-09,3.65734025e-13,1.86824974e-33,1.35668795e-51,3.91687327e-72
1.39477110e+02,1.25928873e-01,8.78962421e+00,9.78722212e-27,6.04394891e-20,7.12439557e-42,1.92855379e-63,1.39814407e-87,2.15121415e-12,2.53548498e-61,3.37916538e-85,2.47225341e-107,9.26088189e-10,1.87715765e-37,2.13043885e-22,3.21518306e-13,4.35641260e-05,2.06632372e-07,1.71366322e-20,0.00000000e+00,0.00000000e+00,4.99675641e-16,2.40346603e-290,8.69223143e-72,5.92310510e-34,4.29482164e-08,2.76325426e-08,5.52898212e-08,2.13013232e-24,1.18945353e-40,5.00447810e-61,1.55125492e-81,7.11087419e-01,1.04043147e-18,5.30010383e-30,1.82524919e-14,6.96138992e-02,3.74594132e-74,3.60467431e-28,7.12909485e-22,7.03897950e-46,4.27727900e-66,7.22031737e-25,8.16933532e-307,2.86667668e-19,1.45604333e-05,2.12594505e-05,4.59973642e-07,2.14108749e-28,9.70654122e-48,4.19086696e-69,4.94091105e-76,6.36321310e-96,1.26556151e-10,1.04631510e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704774e-20,1.58534642e-36,1.56131881e-52,3.66307275e-101,4.22808044e-24,1.03118704e-04,4.28790645e-04,1.75941686e-07,6.19877692e-09,3.70732047e-13,1.87673226e-33,1.35526913e-51,3.88753800e-72
1.39520436e+02,1.25805755e-01,8.76342465e+00,9.85872382e-27,6.11026151e-20,7.13222462e-42,1.89374161e-63,1.34554784e-87,2.16241829e-12,2.46113808e-61,3.24719253e-85,2.33078934e-107,9.25992751e-10,1.84088049e-37,2.12712647e-22,3.21509624e-13,4.36614040e-05,2.07325526e-07,1.71363713e-20,0.00000000e+00,0.00000000e+00,4.97347864e-16,2.40346603e-290,7.59071779e-72,5.63365721e-34,4.29282968e-08,2.76272189e-08,5.54652210e-08,2.12562874e-24,1.18182153e-40,4.96733499e-61,1.53130592e-81,7.11087317e-01,1.04078363e-18,5.30622581e-30,1.82550404e-14,6.96139990e-02,3.60809997e-74,3.60613374e-28,7.18598207e-22,7.02288758e-46,4.18803318e-66,7.10422706e-25,8.01426795e-307,2.83444310e-19,1.45621028e-05,2.13032912e-05,4.65674775e-07,2.14975790e-28,9.64783669e-48,4.08693291e-69,4.94091105e-76,6.24305903e-96,1.24301173e-10,1.04448988e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704880e-20,1.58534955e-36,1.56132149e-52,3.66307275e-101,4.12999010e-24,1.03074979e-04,4.28685168e-04,1.75976596e-07,6.21821127e-09,3.75806487e-13,1.88521372e-33,1.35382728e-51,3.85835267e-72
1.39563761e+02,1.25682637e-01,8.73722508e+00,9.93091985e-27,6.17742060e-20,7.13995350e-42,1.85944883e-63,1.29479672e-87,2.17357254e-12,2.38878913e-61,3.12005422e-85,2.19709943e-107,9.25896927e-10,1.80521429e-37,2.12381924e-22,3.21500951e-13,4.37586056e-05,2.08019076e-07,1.71361039e-20,0.00000000e+00,0.00000000e+00,4.95003452e-16,2.40346603e-290,6.62701707e-72,5.35780635e-34,4.29083855e-08,2.76219538e-08,5.56404072e-08,2.12111278e-24,1.17422506e-40,4.93046693e-61,1.51160177e-81,7.11087214e-01,1.04113677e-18,5.31241771e-30,1.82575772e-14,6.96140988e-02,3.47533082e-74,3.60759865e-28,7.24343470e-22,7.00677703e-46,4.10041152e-66,6.98976217e-25,7.86180280e-307,2.80251648e-19,1.45637501e-05,2.13471137e-05,4.71449883e-07,2.15840393e-28,9.58938316e-48,3.98547051e-69,4.94091105e-76,6.12491316e-96,1.22086376e-10,1.04266784e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13704984e-20,1.58535263e-36,1.56132412e-52,3.66307275e-101,4.03401068e-24,1.03031270e-04,4.28579717e-04,1.76011391e-07,6.23764379e-09,3.80958830e-13,1.89369389e-33,1.35236235e-51,3.82931703e-72
1.39607086e+02,1.25559518e-01,8.71102552e+00,1.00038186e-26,6.24543853e-20,7.14758158e-42,1.82566996e-63,1.24583117e-87,2.18467043e-12,2.31839003e-61,2.99758643e-85,2.07077529e-107,9.25800726e-10,1.77015057e-37,2.12051715e-22,3.21492287e-13,4.38557296e-05,2.08713018e-07,1.71358302e-20,0.00000000e+00,0.00000000e+00,4.92641316e-16,2.40346603e-290,5.78410280e-72,5.09494003e-34,4.28884826e-08,2.76167468e-08,5.58153791e-08,2.11658474e-24,1.16666421e-40,4.89387228e-61,1.49213971e-81,7.11087112e-01,1.04149090e-18,5.31867975e-30,1.82601022e-14,6.96141984e-02,3.34744725e-74,3.60906905e-28,7.30145961e-22,6.99064876e-46,4.01439385e-66,6.87690424e-25,7.71190279e-307,2.77089430e-19,1.45653755e-05,2.13909179e-05,4.77300234e-07,2.16702784e-28,9.53118073e-48,3.88642128e-69,4.94091105e-76,6.00874623e-96,1.19911043e-10,1.04084898e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13705086e-20,1.58535564e-36,1.56132669e-52,3.66307275e-101,3.94009979e-24,1.02987579e-04,4.28474291e-04,1.76046073e-07,6.25707442e-09,3.86190516e-13,1.90217257e-33,1.35087433e-51,3.80043086e-72
1.39650412e+02,1.25436400e-01,8.68482596e+00,1.00774284e-26,6.31432784e-20,7.15510831e-42,1.79239961e-63,1.19859388e-87,2.19570600e-12,2.24989370e-61,2.87963018e-85,1.95142930e-107,9.25704157e-10,1.73568094e-37,2.11722020e-22,3.21483631e-13,4.39527744e-05,2.09407350e-07,1.71355504e-20,0.00000000e+00,0.00000000e+00,4.90260460e-16,2.40346603e-290,5.04703488e-72,4.84447218e-34,4.28685880e-08,2.76115976e-08,5.59901360e-08,2.11204498e-24,1.15913906e-40,4.85754939e-61,1.47291707e-81,7.11087010e-01,1.04184602e-18,5.32501216e-30,1.82626156e-14,6.96142979e-02,3.22426947e-74,3.61054492e-28,7.36006376e-22,6.97450368e-46,3.92995945e-66,6.76563493e-25,7.56453132e-307,2.73957417e-19,1.45669791e-05,2.14347040e-05,4.83227054e-07,2.17563152e-28,9.47322949e-48,3.78972824e-69,4.94091105e-76,5.89452950e-96,1.17774473e-10,1.03903330e-07,7.17619487e-05,1.71411394e-07,5.27977883e-06,1.13705186e-20,1.58535860e-36,1.56132921e-52,3.66307275e-101,3.84821620e-24,1.02943904e-04,4.28368889e-04,1.76080642e-07,6.27650306e-09,3.91502959e-13,1.91064956e-33,1.34936320e-51,3.77169398e-72
