time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
8.80769273e-09,4.18000000e-01,4.00000000e+03,1.31980694e-03,7.12940864e-01,7.12940864e-01,6.91379537e-02,2.76551815e-01,1.90130761e-04,2.28156913e-03,2.13189800e-06,2.77146740e-05,2.56117873e-08,3.32953235e-07,5.70932597e-05,7.99305636e-04,6.65737181e-08,9.98605771e-07,4.81048835e-13,6.73468369e-12,8.77836288e-09,1.31675443e-07,3.62073662e-04,5.79317860e-03,1.37771286e-07,2.34211186e-06,6.84746936e-07,1.23254448e-05,2.96543827e-10,5.04124507e-09,4.33220342e-13,7.79796616e-12,1.72934108e-17,3.11281394e-16,7.17611355e-05,1.43522271e-03
9.49387718e-09,4.18000000e-01,4.00000000e+03,1.25225620e-03,7.12940850e-01,7.12940850e-01,6.91379644e-02,2.76551858e-01,1.90136395e-04,2.28163674e-03,2.13186204e-06,2.77142066e-05,2.76077730e-08,3.58901049e-07,5.70926231e-05,7.99296724e-04,6.20323823e-08,9.30485735e-07,5.58934019e-13,7.82507627e-12,9.46220953e-09,1.41933143e-07,3.62073641e-04,5.79317825e-03,1.37759992e-07,2.34191986e-06,6.81642321e-07,1.22695618e-05,3.19646771e-10,5.43399511e-09,4.66864272e-13,8.40355689e-12,2.00929427e-17,3.61672968e-16,7.17611355e-05,1.43522271e-03
1.02335205e-08,4.18000000e-01,4.00000000e+03,1.18912732e-03,7.12940836e-01,7.12940836e-01,6.91379754e-02,2.76551902e-01,1.90141899e-04,2.28170279e-03,2.13182329e-06,2.77137027e-05,2.97593171e-08,3.86871123e-07,5.70919369e-05,7.99287116e-04,5.76902583e-08,8.65353875e-07,6.49429697e-13,9.09201576e-12,1.01993244e-08,1.52989865e-07,3.62073618e-04,5.79317788e-03,1.37747819e-07,2.34171292e-06,6.78311595e-07,1.22096087e-05,3.44549603e-10,5.85734325e-09,5.03112001e-13,9.05601602e-12,2.33456747e-17,4.20222145e-16,7.17611355e-05,1.43522271e-03
1.10307874e-08,4.18000000e-01,4.00000000e+03,1.13098188e-03,7.12940822e-01,7.12940822e-01,6.91379867e-02,2.76551947e-01,1.90147248e-04,2.28176698e-03,2.13178151e-06,2.77131597e-05,3.20785410e-08,4.17021034e-07,5.70911972e-05,7.99276761e-04,5.35752543e-08,8.03628815e-07,7.54577670e-13,1.05640874e-11,1.09938560e-08,1.64907839e-07,3.62073593e-04,5.79317748e-03,1.37734699e-07,2.34148988e-06,6.74739606e-07,1.21453129e-05,3.71392547e-10,6.31367330e-09,5.42163593e-13,9.75894467e-12,2.71249730e-17,4.88249514e-16,7.17611355e-05,1.43522271e-03
1.18901674e-08,4.18000000e-01,4.00000000e+03,1.07833010e-03,7.12940807e-01,7.12940807e-01,6.91379982e-02,2.76551993e-01,1.90152421e-04,2.28182905e-03,2.13173648e-06,2.77125743e-05,3.45785100e-08,4.49520629e-07,5.70903999e-05,7.99265599e-04,4.97120218e-08,7.45680326e-07,8.76750325e-13,1.22745045e-11,1.18502759e-08,1.77754139e-07,3.62073566e-04,5.79317705e-03,1.37720558e-07,2.34124948e-06,6.70910395e-07,1.20763871e-05,4.00326752e-10,6.80555478e-09,5.84234244e-13,1.05162164e-11,3.15160802e-17,5.67289444e-16,7.17611355e-05,1.43522271e-03
1.28164995e-08,4.18000000e-01,4.00000000e+03,1.03161562e-03,7.12940792e-01,7.12940792e-01,6.91380099e-02,2.76552040e-01,1.90157400e-04,2.28188880e-03,2.13168795e-06,2.77119433e-05,3.72733066e-08,4.84552985e-07,5.70895405e-05,7.99253567e-04,4.61210591e-08,6.91815886e-07,1.01870415e-12,1.42618582e-11,1.27734040e-08,1.91601059e-07,3.62073537e-04,5.79317658e-03,1.37705317e-07,2.34099039e-06,6.66807193e-07,1.20025295e-05,4.31515142e-10,7.33575741e-09,6.29555396e-13,1.13319971e-11,3.66180386e-17,6.59124695e-16,7.17611355e-05,1.43522271e-03
1.38149996e-08,4.18000000e-01,4.00000000e+03,9.91201636e-04,7.12940775e-01,7.12940775e-01,6.91380220e-02,2.76552088e-01,1.90162170e-04,2.28194604e-03,2.13163564e-06,2.77112633e-05,4.01781102e-08,5.22315433e-07,5.70886142e-05,7.99240598e-04,4.28178940e-08,6.42268410e-07,1.18364195e-12,1.65709873e-11,1.37684349e-08,2.06526524e-07,3.62073505e-04,5.79317608e-03,1.37688890e-07,2.34071114e-06,6.62412420e-07,1.19234236e-05,4.65133335e-10,7.90726669e-09,6.78375915e-13,1.22107665e-11,4.25459238e-17,7.65826628e-16,7.17611355e-05,1.43522271e-03
1.48912903e-08,4.18000000e-01,4.00000000e+03,9.57359462e-04,7.12940759e-01,7.12940759e-01,6.91380344e-02,2.76552138e-01,1.90166725e-04,2.28200071e-03,2.13157925e-06,2.77105302e-05,4.33092825e-08,5.63020672e-07,5.70876157e-05,7.99226619e-04,3.98124022e-08,5.97186034e-07,1.37528503e-12,1.92539905e-11,1.48409681e-08,2.22614522e-07,3.62073472e-04,5.79317555e-03,1.37671187e-07,2.34041017e-06,6.57707694e-07,1.18387385e-05,5.01370628e-10,8.52330068e-09,7.30963349e-13,1.31573403e-11,4.94334403e-17,8.89801925e-16,7.17611355e-05,1.43522271e-03
1.60514320e-08,4.18000000e-01,4.00000000e+03,9.30260606e-04,7.12940741e-01,7.12940741e-01,6.91380471e-02,2.76552189e-01,1.90171063e-04,2.28205275e-03,2.13151847e-06,2.77097401e-05,4.66844589e-08,6.06897966e-07,5.70865394e-05,7.99211552e-04,3.71083217e-08,5.56624825e-07,1.59795724e-12,2.23714013e-11,1.59970386e-08,2.39955579e-07,3.62073436e-04,5.79317497e-03,1.37652106e-07,2.34008580e-06,6.52673849e-07,1.17481293e-05,5.40431070e-10,9.18732820e-09,7.87605277e-13,1.41768950e-11,5.74359372e-17,1.03384687e-15,7.17611355e-05,1.43522271e-03
1.73019574e-08,4.18000000e-01,4.00000000e+03,9.09973057e-04,7.12940723e-01,7.12940723e-01,6.91380603e-02,2.76552241e-01,1.90175185e-04,2.28210222e-03,2.13145295e-06,2.77088884e-05,5.03226486e-08,6.54194432e-07,5.70853793e-05,7.99195310e-04,3.47030078e-08,5.20545116e-07,1.85668242e-12,2.59935539e-11,1.72431511e-08,2.58647266e-07,3.62073397e-04,5.79317435e-03,1.37631542e-07,2.33973621e-06,6.47290969e-07,1.16512374e-05,5.82534604e-10,9.90308826e-09,8.48610734e-13,1.52749932e-11,6.67339123e-17,1.20121042e-15,7.17611355e-05,1.43522271e-03
