time,t9,rho,eps_nuc_erg_g_s,F_c12_pg_n13,F_n13_pg_o14,F_n13_bd_c13,F_c13_pg_n14,F_n14_pg_o15,F_o14_bd_n14,F_o15_bd_n15,F_n15_pa_c12,F_n15_pg_o16,F_o16_pg_f17,F_o17_pa_n14,F_f17_bd_o17,F_f17_pg_ne18,F_ne18_bd_f18,F_f18_pa_o15,F_o17_pg_f18,tau_c12_pg_n13,tau_n13_pg_o14,tau_n13_bd_c13,tau_c13_pg_n14,tau_n14_pg_o15,tau_o14_bd_n14,tau_o15_bd_n15,tau_n15_pa_c12,tau_n15_pg_o16,tau_o16_pg_f17,tau_o17_pa_n14,tau_f17_bd_o17,tau_f17_pg_ne18,tau_ne18_bd_f18,tau_f18_pa_o15,tau_o17_pg_f18,tau_T9,tau_rho,Q_c12_pg_n13,Q_n13_pg_o14,Q_o14_bd_n14,Q_n14_pg_o15,Q_o15_bd_n15,Q_n15_pa_c12,steady_flow_dispersion_dex,fside_c12,fside_n13,fside_o14,fside_n14,fside_o15,fside_n15
3.34048498e-09,1.99999999e-01,1.49999997e+04,3.51836903e+18,1.96075055e-02,1.58186035e-09,7.59201366e-14,6.81434282e-04,4.73939419e-03,2.59399734e-20,8.99497122e-14,2.18330357e-01,4.27339664e-05,4.70726961e-04,1.07495748e-04,1.68983209e-14,9.23711987e-14,6.40361703e-23,8.55788495e-13,2.15122997e-07,9.68877798e-03,4.14059705e-02,8.62728464e+02,3.12921927e-03,1.20482527e-02,1.01853958e+02,1.76008097e+02,9.67649808e-07,4.94377999e-03,7.69180363e-01,1.28299006e-03,9.30540028e+01,1.70232326e+01,2.40929940e+00,8.39730206e-04,6.41102898e-01,5.99999925e-01,2.00000007e-01,4.13713329e+00,3.33768470e-07,5.47326777e-18,1.00000000e+00,1.89791582e-11,4.60671446e+01,1.72617533e+01,4.92108542e-11,3.87831717e-12,3.15280434e-16,1.42706904e-01,1.80570153e-10,7.38524534e-01
3.55941352e-09,1.99999999e-01,1.49999997e+04,3.51835168e+18,1.96075099e-02,1.68553241e-09,8.08957956e-14,6.81434232e-04,4.73939408e-03,2.94514989e-20,9.58448310e-14,2.18420435e-01,4.27515975e-05,4.70726958e-04,1.07495729e-04,1.80058022e-14,9.84250171e-14,7.27048183e-23,9.11874915e-13,2.15122959e-07,9.68877802e-03,4.14059707e-02,8.62728464e+02,3.12921928e-03,1.20482528e-02,1.01853958e+02,1.76008097e+02,9.67649813e-07,4.94378002e-03,7.69180366e-01,1.28299007e-03,9.30540028e+01,1.70232327e+01,2.40929940e+00,8.39730211e-04,6.41102901e-01,6.00000139e-01,2.00000007e-01,4.13713431e+00,3.55643017e-07,6.21419075e-18,1.00000000e+00,2.02230136e-11,4.60861518e+01,1.72066154e+01,4.91922892e-11,4.13251153e-12,3.44578899e-16,1.42706896e-01,1.92404338e-10,7.38408649e-01
3.79269019e-09,1.99999999e-01,1.49999997e+04,3.51833304e+18,1.96075146e-02,1.79599895e-09,8.61975503e-14,6.81434178e-04,4.73939398e-03,3.34383839e-20,1.02126304e-13,2.18516366e-01,4.27703740e-05,4.70726956e-04,1.07495709e-04,1.91858655e-14,1.04875590e-13,8.25469509e-23,9.71637097e-13,2.15122919e-07,9.68877806e-03,4.14059709e-02,8.62728464e+02,3.12921930e-03,1.20482528e-02,1.01853958e+02,1.76008097e+02,9.67649818e-07,4.94378004e-03,7.69180370e-01,1.28299008e-03,9.30540028e+01,1.70232328e+01,2.40929940e+00,8.39730215e-04,6.41102904e-01,6.00000032e-01,1.99999996e-01,4.13713540e+00,3.78951182e-07,7.05541342e-18,1.00000000e+00,2.15483887e-11,4.61063939e+01,1.71514775e+01,4.91725271e-11,4.40336557e-12,3.75979710e-16,1.42706887e-01,2.05014107e-10,7.38285214e-01
4.04125533e-09,1.99999999e-01,1.49999997e+04,3.51831301e+18,1.96075196e-02,1.91370527e-09,9.18467725e-14,6.81434120e-04,4.73939386e-03,3.79649785e-20,1.08819451e-13,2.18618525e-01,4.27903698e-05,4.70726953e-04,1.07495688e-04,2.04432677e-14,1.11748920e-13,9.37214239e-23,1.03531594e-12,2.15122876e-07,9.68877811e-03,4.14059711e-02,8.62728464e+02,3.12921931e-03,1.20482529e-02,1.01853958e+02,1.76008097e+02,9.67649824e-07,4.94378007e-03,7.69180374e-01,1.28299008e-03,9.30540028e+01,1.70232329e+01,2.40929940e+00,8.39730220e-04,6.41102907e-01,5.99999924e-01,1.99999996e-01,4.13713655e+00,4.03786924e-07,8.01051349e-18,1.00000000e+00,2.29606262e-11,4.61279505e+01,1.70963396e+01,4.91514930e-11,4.69197100e-12,4.09562065e-16,1.42706878e-01,2.18450289e-10,7.38153741e-01
4.30611093e-09,1.99999999e-01,1.49999997e+04,3.51829147e+18,1.96075249e-02,2.03912585e-09,9.78662348e-14,6.81434059e-04,4.73939374e-03,4.31043440e-20,1.15951253e-13,2.18727314e-01,4.28116631e-05,4.70726951e-04,1.07495665e-04,2.17830776e-14,1.19072715e-13,1.06408598e-22,1.10316812e-12,2.15122830e-07,9.68877816e-03,4.14059713e-02,8.62728464e+02,3.12921933e-03,1.20482530e-02,1.01853958e+02,1.76008097e+02,9.67649830e-07,4.94378010e-03,7.69180378e-01,1.28299009e-03,9.30540028e+01,1.70232330e+01,2.40929940e+00,8.39730226e-04,6.41102911e-01,6.00000031e-01,1.99999985e-01,4.13713779e+00,4.30250357e-07,9.09490672e-18,1.00000000e+00,2.44654189e-11,4.61509058e+01,1.70412018e+01,4.91291074e-11,4.99949108e-12,4.45403606e-16,1.42706868e-01,2.32767044e-10,7.38013709e-01
4.58832461e-09,1.99999998e-01,1.49999997e+04,3.51826829e+18,1.96075306e-02,2.17276627e-09,1.04280202e-13,6.81433994e-04,4.73939361e-03,4.89394319e-20,1.23550459e-13,2.18843158e-01,4.28343373e-05,4.70726948e-04,1.07495640e-04,2.32106957e-14,1.26876495e-13,1.20813249e-22,1.17546716e-12,2.15122782e-07,9.68877821e-03,4.14059716e-02,8.62728464e+02,3.12921935e-03,1.20482531e-02,1.01853958e+02,1.76008097e+02,9.67649836e-07,4.94378013e-03,7.69180383e-01,1.28299010e-03,9.30540028e+01,1.70232331e+01,2.40929940e+00,8.39730231e-04,6.41102915e-01,6.00000031e-01,2.00000006e-01,4.13713910e+00,4.58448158e-07,1.03260957e-17,1.00000000e+00,2.60688327e-11,4.61753498e+01,1.69860639e+01,4.91052861e-11,5.32716527e-12,4.83581637e-16,1.42706858e-01,2.48022082e-10,7.37864565e-01
4.88903400e-09,1.99999998e-01,1.49999996e+04,3.51824334e+18,1.96075367e-02,2.31516526e-09,1.11114529e-13,6.81433925e-04,4.73939347e-03,5.55644231e-20,1.31647701e-13,2.18966509e-01,4.28584809e-05,4.70726945e-04,1.07495614e-04,2.47318771e-14,1.35191719e-13,1.37167873e-22,1.25250449e-12,2.15122730e-07,9.68877827e-03,4.14059718e-02,8.62728464e+02,3.12921936e-03,1.20482532e-02,1.01853958e+02,1.76008097e+02,9.67649843e-07,4.94378016e-03,7.69180387e-01,1.28299011e-03,9.30540028e+01,1.70232332e+01,2.40929940e+00,8.39730237e-04,6.41102919e-01,5.99999924e-01,1.99999995e-01,4.13714050e+00,4.88493996e-07,1.17239523e-17,1.00000000e+00,2.77773310e-11,4.62013779e+01,1.69309260e+01,4.90799401e-11,5.67631427e-12,5.24174387e-16,1.42706847e-01,2.64276895e-10,7.37705721e-01
5.20945127e-09,1.99999998e-01,1.49999996e+04,3.51821646e+18,1.96075432e-02,2.46689682e-09,1.18396767e-13,6.81433851e-04,4.73939332e-03,6.30862480e-20,1.40275619e-13,2.19097847e-01,4.28841880e-05,4.70726941e-04,1.07495587e-04,2.63527535e-14,1.44051906e-13,1.55736441e-22,1.33459063e-12,2.15122674e-07,9.68877833e-03,4.14059721e-02,8.62728464e+02,3.12921938e-03,1.20482533e-02,1.01853958e+02,1.76008097e+02,9.67649850e-07,4.94378020e-03,7.69180393e-01,1.28299012e-03,9.30540028e+01,1.70232333e+01,2.40929940e+00,8.39730244e-04,6.41102923e-01,6.00000138e-01,2.00000005e-01,4.13714200e+00,5.20508988e-07,1.33110387e-17,1.00000000e+00,2.95978008e-11,4.62290915e+01,1.68757881e+01,4.90529753e-11,6.04834529e-12,5.67262347e-16,1.42706835e-01,2.81597005e-10,7.37536552e-01
5.55086803e-09,1.99999998e-01,1.49999996e+04,3.51818750e+18,1.96075501e-02,2.62857262e-09,1.26156270e-13,6.81433772e-04,4.73939316e-03,7.16263121e-20,1.49468993e-13,2.19237684e-01,4.29115584e-05,4.70726938e-04,1.07495557e-04,2.80798589e-14,1.53492771e-13,1.76818657e-22,1.42205647e-12,2.15122615e-07,9.68877839e-03,4.14059724e-02,8.62728464e+02,3.12921940e-03,1.20482534e-02,1.01853958e+02,1.76008097e+02,9.67649858e-07,4.94378023e-03,7.69180398e-01,1.28299013e-03,9.30540028e+01,1.70232334e+01,2.40929940e+00,8.39730251e-04,6.41102928e-01,6.00000138e-01,2.00000005e-01,4.13714359e+00,5.54622190e-07,1.51129711e-17,1.00000000e+00,3.15375805e-11,4.62585982e+01,1.68206501e+01,4.90242922e-11,6.44475783e-12,6.12931056e-16,1.42706822e-01,3.00052227e-10,7.37356391e-01
5.91466054e-09,1.99999998e-01,1.49999996e+04,3.51815627e+18,1.96075574e-02,2.80084437e-09,1.34424318e-13,6.81433688e-04,4.73939300e-03,8.13224560e-20,1.59264882e-13,2.19386562e-01,4.29406982e-05,4.70726934e-04,1.07495526e-04,2.99201552e-14,1.63552370e-13,2.00754795e-22,1.51525457e-12,2.15122553e-07,9.68877846e-03,4.14059727e-02,8.62728464e+02,3.12921942e-03,1.20482536e-02,1.01853958e+02,1.76008097e+02,9.67649866e-07,4.94378027e-03,7.69180404e-01,1.28299014e-03,9.30540028e+01,1.70232336e+01,2.40929940e+00,8.39730258e-04,6.41102933e-01,6.00000083e-01,1.99999994e-01,4.13714529e+00,5.90971116e-07,1.71588336e-17,1.00000000e+00,3.36044895e-11,4.62900126e+01,1.67655122e+01,4.89937857e-11,6.86714959e-12,6.61273021e-16,1.42706808e-01,3.19716953e-10,7.37164532e-01
6.30229527e-09,1.99999998e-01,1.49999995e+04,3.51812257e+18,1.96075653e-02,2.98440653e-09,1.43234240e-13,6.81433599e-04,4.73939282e-03,9.23311797e-20,1.69702773e-13,2.19545055e-01,4.29717203e-05,4.70726930e-04,1.07495493e-04,3.18810607e-14,1.74271255e-13,2.27931196e-22,1.61456061e-12,2.15122486e-07,9.68877853e-03,4.14059730e-02,8.62728464e+02,3.12921945e-03,1.20482537e-02,1.01853958e+02,1.76008097e+02,9.67649874e-07,4.94378031e-03,7.69180410e-01,1.28299015e-03,9.30540028e+01,1.70232337e+01,2.40929940e+00,8.39730266e-04,6.41102938e-01,6.00000029e-01,1.99999999e-01,4.13714711e+00,6.29702293e-07,1.94816474e-17,1.00000000e+00,3.58068595e-11,4.63234561e+01,1.67103743e+01,4.89613448e-11,7.31722305e-12,7.12390584e-16,1.42706794e-01,3.40670449e-10,7.36960222e-01
6.71533479e-09,1.99999998e-01,1.49999995e+04,3.51808619e+18,1.96075737e-02,3.17999905e-09,1.52621550e-13,6.81433504e-04,4.73939263e-03,1.04830169e-19,1.80824741e-13,2.19713776e-01,4.30047442e-05,4.70726926e-04,1.07495457e-04,3.39704799e-14,1.85692634e-13,2.58786495e-22,1.72037488e-12,2.15122414e-07,9.68877861e-03,4.14059734e-02,8.62728464e+02,3.12921947e-03,1.20482538e-02,1.01853958e+02,1.76008097e+02,9.67649884e-07,4.94378036e-03,7.69180416e-01,1.28299016e-03,9.30540028e+01,1.70232339e+01,2.40929940e+00,8.39730274e-04,6.41102944e-01,5.99999868e-01,1.99999993e-01,4.13714904e+00,6.70971851e-07,2.21189037e-17,1.00000000e+00,3.81535685e-11,4.63590576e+01,1.66552364e+01,4.89268523e-11,7.79679223e-12,7.66399385e-16,1.42706779e-01,3.62997176e-10,7.36742662e-01
7.15544407e-09,1.99999998e-01,1.49999995e+04,3.51804688e+18,1.96075826e-02,3.38841038e-09,1.62624090e-13,6.81433402e-04,4.73939242e-03,1.19021164e-19,1.92675620e-13,2.19893373e-01,4.30398969e-05,4.70726921e-04,1.07495419e-04,3.61968354e-14,1.97862545e-13,2.93818711e-22,1.83312390e-12,2.15122338e-07,9.68877869e-03,4.14059737e-02,8.62728464e+02,3.12921950e-03,1.20482540e-02,1.01853958e+02,1.76008097e+02,9.67649894e-07,4.94378041e-03,7.69180423e-01,1.28299017e-03,9.30540028e+01,1.70232340e+01,2.40929940e+00,8.39730283e-04,6.41102950e-01,5.99999975e-01,2.00000003e-01,4.13715110e+00,7.14946154e-07,2.51131692e-17,1.00000000e+00,4.06540761e-11,4.63969542e+01,1.66000985e+01,4.88901847e-11,8.30779008e-12,8.23431808e-16,1.42706762e-01,3.86787131e-10,7.36511003e-01
7.62439721e-09,1.99999997e-01,1.49999994e+04,3.51800439e+18,1.96075921e-02,3.61048067e-09,1.73282180e-13,6.81433294e-04,4.73939221e-03,1.35133213e-19,2.05303181e-13,2.20084535e-01,4.30773132e-05,4.70726916e-04,1.07495378e-04,3.85691016e-14,2.10830048e-13,3.33593277e-22,1.95326215e-12,2.15122257e-07,9.68877878e-03,4.14059741e-02,8.62728464e+02,3.12921953e-03,1.20482541e-02,1.01853958e+02,1.76008097e+02,9.67649904e-07,4.94378046e-03,7.69180431e-01,1.28299018e-03,9.30540028e+01,1.70232342e+01,2.40929940e+00,8.39730292e-04,6.41102956e-01,6.00000028e-01,1.99999998e-01,4.13715330e+00,7.61802467e-07,2.85127727e-17,1.00000000e+00,4.33184619e-11,4.64372909e+01,1.65449605e+01,4.88512118e-11,8.85227624e-12,8.83640329e-16,1.42706745e-01,4.12136207e-10,7.36264341e-01
8.12408458e-09,1.99999997e-01,1.49999994e+04,3.51795841e+18,1.96076023e-02,3.84710511e-09,1.84638786e-13,6.81433179e-04,4.73939198e-03,1.53426372e-19,2.18758325e-13,2.20287991e-01,4.31171359e-05,4.70726911e-04,1.07495335e-04,4.10968412e-14,2.24647413e-13,3.78752170e-22,2.08127389e-12,2.15122171e-07,9.68877887e-03,4.14059746e-02,8.62728464e+02,3.12921955e-03,1.20482543e-02,1.01853958e+02,1.76008097e+02,9.67649915e-07,4.94378051e-03,7.69180439e-01,1.28299020e-03,9.30540028e+01,1.70232344e+01,2.40929940e+00,8.39730302e-04,6.41102963e-01,5.99999974e-01,1.99999987e-01,4.13715564e+00,8.11729674e-07,3.23725856e-17,1.00000000e+00,4.61574662e-11,4.64802220e+01,1.64898226e+01,4.88097962e-11,9.43244535e-12,9.47200346e-16,1.42706726e-01,4.39146585e-10,7.36001718e-01
8.65652043e-09,1.99999997e-01,1.49999994e+04,3.51790863e+18,1.96076131e-02,4.09923755e-09,1.96739686e-13,6.81433056e-04,4.73939173e-03,1.74195903e-19,2.33095291e-13,2.20504517e-01,4.31595167e-05,4.70726906e-04,1.07495289e-04,4.37902437e-14,2.39370340e-13,4.30024271e-22,2.21767511e-12,2.15122079e-07,9.68877897e-03,4.14059750e-02,8.62728464e+02,3.12921959e-03,1.20482545e-02,1.01853958e+02,1.76008097e+02,9.67649927e-07,4.94378057e-03,7.69180447e-01,1.28299021e-03,9.30540028e+01,1.70232346e+01,2.40929940e+00,8.39730313e-04,6.41102971e-01,6.00000081e-01,2.00000002e-01,4.13715814e+00,8.64929041e-07,3.67549071e-17,1.00000000e+00,4.91825332e-11,4.65259108e+01,1.64346847e+01,4.87657936e-11,1.00506359e-11,1.01431268e-15,1.42706706e-01,4.67927137e-10,7.35722115e-01
9.22385104e-09,1.99999997e-01,1.49999993e+04,3.51785470e+18,1.96076247e-02,4.36789437e-09,2.09633662e-13,6.81432925e-04,4.73939147e-03,1.97777034e-19,2.48371872e-13,2.20734933e-01,4.32046162e-05,4.70726900e-04,1.07495241e-04,4.66601663e-14,2.55058177e-13,4.88237134e-22,2.36301562e-12,2.15121981e-07,9.68877907e-03,4.14059755e-02,8.62728464e+02,3.12921962e-03,1.20482547e-02,1.01853958e+02,1.76008097e+02,9.67649940e-07,4.94378063e-03,7.69180456e-01,1.28299023e-03,9.30540028e+01,1.70232348e+01,2.40929940e+00,8.39730324e-04,6.41102978e-01,5.99999919e-01,1.99999996e-01,4.13716081e+00,9.21615022e-07,4.17304701e-17,1.00000000e+00,5.24058571e-11,4.65745305e+01,1.63795467e+01,4.87190520e-11,1.07093398e-11,1.08520613e-15,1.42706685e-01,4.98593875e-10,7.35424450e-01
9.82836333e-09,1.99999997e-01,1.49999993e+04,3.51779621e+18,1.96076370e-02,4.65415858e-09,2.23372691e-13,6.81432786e-04,4.73939119e-03,2.24550377e-19,2.64649648e-13,2.20980108e-01,4.32526046e-05,4.70726894e-04,1.07495188e-04,4.97181776e-14,2.71774162e-13,5.54330336e-22,2.51788127e-12,2.15121877e-07,9.68877919e-03,4.14059760e-02,8.62728464e+02,3.12921966e-03,1.20482549e-02,1.01853958e+02,1.76008097e+02,9.67649954e-07,4.94378069e-03,7.69180466e-01,1.28299024e-03,9.30540028e+01,1.70232351e+01,2.40929940e+00,8.39730336e-04,6.41102987e-01,5.99999972e-01,2.00000006e-01,4.13716366e+00,9.82016127e-07,4.73795827e-17,1.00000000e+00,5.58404312e-11,4.66262647e+01,1.63244088e+01,4.86694116e-11,1.14112120e-11,1.16013906e-15,1.42706663e-01,5.31270411e-10,7.35107574e-01
1.04724941e-08,1.99999997e-01,1.49999992e+04,3.51773274e+18,1.96076501e-02,4.95918414e-09,2.38012157e-13,6.81432637e-04,4.73939089e-03,2.54948067e-19,2.81994235e-13,2.21240966e-01,4.33036624e-05,4.70726887e-04,1.07495133e-04,5.29766047e-14,2.89585677e-13,6.29370648e-22,2.68289628e-12,2.15121766e-07,9.68877931e-03,4.14059766e-02,8.62728464e+02,3.12921969e-03,1.20482551e-02,1.01853958e+02,1.76008097e+02,9.67649968e-07,4.94378076e-03,7.69180476e-01,1.28299026e-03,9.30540028e+01,1.70232353e+01,2.40929940e+00,8.39730349e-04,6.41102996e-01,5.99999972e-01,2.00000005e-01,4.13716669e+00,1.04637584e-06,5.37934246e-17,1.00000000e+00,5.95001005e-11,4.66813079e+01,1.62692708e+01,4.86167047e-11,1.21590817e-11,1.23940106e-15,1.42706639e-01,5.66088458e-10,7.34770268e-01
1.11588399e-08,1.99999996e-01,1.49999992e+04,3.51766381e+18,1.96076642e-02,5.28420067e-09,2.53611074e-13,6.81432479e-04,4.73939058e-03,2.89460737e-19,3.00475549e-13,2.21518480e-01,4.33579806e-05,4.70726880e-04,1.07495074e-04,5.64485824e-14,3.08564522e-13,7.14569249e-22,2.85872580e-12,2.15121647e-07,9.68877943e-03,4.14059771e-02,8.62728464e+02,3.12921973e-03,1.20482554e-02,1.01853958e+02,1.76008097e+02,9.67649984e-07,4.94378084e-03,7.69180487e-01,1.28299028e-03,9.30540028e+01,1.70232356e+01,2.40929940e+00,8.39730363e-04,6.41103005e-01,5.99999971e-01,1.99999999e-01,4.13716993e+00,1.11495362e-06,6.10755186e-17,1.00000000e+00,6.33996173e-11,4.67398659e+01,1.62141328e+01,4.85607552e-11,1.29559636e-11,1.32331336e-15,1.42706613e-01,6.03188362e-10,7.34411239e-01
1.18901674e-08,1.99999996e-01,1.49999991e+04,3.51758887e+18,1.96076791e-02,5.63051835e-09,2.70232324e-13,6.81432310e-04,4.73939024e-03,3.28645440e-19,3.20168089e-13,2.21813685e-01,4.34157612e-05,4.70726873e-04,1.07495011e-04,6.01481063e-14,3.28787200e-13,8.11301278e-22,3.04607856e-12,2.15121521e-07,9.68877957e-03,4.14059778e-02,8.62728464e+02,3.12921978e-03,1.20482556e-02,1.01853958e+02,1.76008097e+02,9.67650000e-07,4.94378092e-03,7.69180499e-01,1.28299030e-03,9.30540028e+01,1.70232359e+01,2.40929940e+00,8.39730378e-04,6.41103015e-01,5.99999997e-01,1.99999999e-01,4.13717338e+00,1.18802590e-06,6.93434015e-17,1.00000000e+00,6.75547007e-11,4.68021567e+01,1.61589949e+01,4.85013787e-11,1.38050698e-11,1.41222762e-15,1.42706586e-01,6.42719663e-10,7.34029114e-01
1.26694246e-08,1.99999996e-01,1.49999990e+04,3.51750735e+18,1.96076951e-02,5.99953325e-09,2.87942910e-13,6.81432130e-04,4.73938988e-03,3.73134637e-19,3.41151236e-13,2.22127672e-01,4.34772183e-05,4.70726865e-04,1.07494943e-04,6.40900894e-14,3.50335230e-13,9.21128028e-22,3.24570972e-12,2.15121387e-07,9.68877972e-03,4.14059784e-02,8.62728464e+02,3.12921982e-03,1.20482559e-02,1.01853958e+02,1.76008097e+02,9.67650018e-07,4.94378100e-03,7.69180511e-01,1.28299032e-03,9.30540028e+01,1.70232362e+01,2.40929940e+00,8.39730393e-04,6.41103026e-01,6.00000023e-01,2.00000000e-01,4.13717707e+00,1.26588726e-06,7.87305214e-17,1.00000000e+00,7.19821000e-11,4.68684108e+01,1.61038569e+01,4.84383820e-11,1.47098229e-11,1.50652541e-15,1.42706557e-01,6.84841706e-10,7.33622437e-01
1.34997528e-08,1.99999996e-01,1.49999990e+04,3.51741858e+18,1.96077122e-02,6.39273295e-09,3.06814227e-13,6.81431939e-04,4.73938950e-03,4.23646405e-19,3.63509575e-13,2.22461597e-01,4.35425778e-05,4.70726856e-04,1.07494872e-04,6.82904218e-14,3.73295473e-13,1.04582215e-21,3.45842395e-12,2.15121243e-07,9.68877987e-03,4.14059791e-02,8.62728464e+02,3.12921987e-03,1.20482561e-02,1.01853958e+02,1.76008097e+02,9.67650036e-07,4.94378109e-03,7.69180524e-01,1.28299034e-03,9.30540028e+01,1.70232365e+01,2.40929940e+00,8.39730410e-04,6.41103037e-01,5.99999969e-01,1.99999997e-01,4.13718100e+00,1.34885157e-06,8.93883918e-17,1.00000000e+00,7.66996624e-11,4.69388721e+01,1.60487189e+01,4.83715633e-11,1.56738700e-11,1.60661714e-15,1.42706526e-01,7.29724272e-10,7.33189665e-01
1.43844989e-08,1.99999995e-01,1.49999989e+04,3.51732184e+18,1.96077304e-02,6.81170250e-09,3.26922350e-13,6.81431735e-04,4.73938909e-03,4.80996033e-19,3.87333230e-13,2.22816682e-01,4.36120788e-05,4.70726847e-04,1.07494795e-04,7.27660354e-14,3.97760481e-13,1.18739624e-21,3.68507865e-12,2.15121091e-07,9.68878003e-03,4.14059799e-02,8.62728464e+02,3.12921993e-03,1.20482564e-02,1.01853958e+02,1.76008097e+02,9.67650056e-07,4.94378118e-03,7.69180538e-01,1.28299037e-03,9.30540028e+01,1.70232368e+01,2.40929940e+00,8.39730428e-04,6.41103049e-01,5.99999968e-01,2.00000001e-01,4.13718520e+00,1.43725328e-06,1.01489037e-16,1.00000000e+00,8.17264047e-11,4.70137981e+01,1.59935809e+01,4.83007118e-11,1.67010971e-11,1.71294291e-15,1.42706493e-01,7.77548273e-10,7.32729161e-01
1.53272295e-08,1.99999995e-01,1.49999989e+04,3.51721632e+18,1.96077498e-02,7.25813086e-09,3.48348337e-13,6.81431517e-04,4.73938865e-03,5.46109173e-19,4.12718238e-13,2.23194215e-01,4.36859738e-05,4.70726837e-04,1.07494714e-04,7.75349715e-14,4.23828875e-13,1.34813538e-21,3.92658737e-12,2.15120928e-07,9.68878021e-03,4.14059807e-02,8.62728464e+02,3.12921998e-03,1.20482568e-02,1.01853958e+02,1.76008097e+02,9.67650077e-07,4.94378129e-03,7.69180553e-01,1.28299039e-03,9.30540028e+01,1.70232372e+01,2.40929940e+00,8.39730446e-04,6.41103062e-01,6.00000047e-01,2.00000006e-01,4.13718968e+00,1.53144876e-06,1.15227767e-16,1.00000000e+00,8.70825897e-11,4.70934611e+01,1.59384429e+01,4.82256077e-11,1.77956448e-11,1.82597016e-15,1.42706458e-01,8.28506475e-10,7.32239192e-01
1.63317447e-08,1.99999995e-01,1.49999988e+04,3.51710111e+18,1.96077706e-02,7.73381768e-09,3.71178563e-13,6.81431286e-04,4.73938819e-03,6.20036787e-19,4.39766924e-13,2.23595558e-01,4.37645290e-05,4.70726827e-04,1.07494628e-04,8.26164537e-14,4.51605735e-13,1.53063394e-21,4.18392357e-12,2.15120754e-07,9.68878040e-03,4.14059815e-02,8.62728464e+02,3.12922004e-03,1.20482571e-02,1.01853958e+02,1.76008097e+02,9.67650100e-07,4.94378139e-03,7.69180569e-01,1.28299042e-03,9.30540028e+01,1.70232375e+01,2.40929940e+00,8.39730467e-04,6.41103076e-01,5.99999993e-01,1.99999999e-01,4.13719446e+00,1.63181773e-06,1.30826335e-16,1.00000000e+00,9.27898087e-11,4.71781482e+01,1.58833048e+01,4.81460222e-11,1.89619252e-11,1.94619150e-15,1.42706421e-01,8.82804274e-10,7.31717922e-01
1.74020937e-08,1.99999994e-01,1.49999987e+04,3.51697521e+18,1.96077927e-02,8.24068056e-09,3.95505062e-13,6.81431039e-04,4.73938770e-03,7.03972109e-19,4.68588322e-13,2.24022147e-01,4.38480256e-05,4.70726816e-04,1.07494535e-04,8.80309657e-14,4.81203033e-13,1.73783754e-21,4.45812447e-12,2.15120570e-07,9.68878060e-03,4.14059824e-02,8.62728464e+02,3.12922010e-03,1.20482575e-02,1.01853958e+02,1.76008097e+02,9.67650124e-07,4.94378151e-03,7.69180586e-01,1.28299045e-03,9.30540028e+01,1.70232380e+01,2.40929940e+00,8.39730488e-04,6.41103091e-01,6.00000045e-01,2.00000003e-01,4.13719957e+00,1.73876481e-06,1.48536510e-16,1.00000000e+00,9.88710678e-11,4.72681623e+01,1.58281668e+01,4.80617177e-11,2.02046394e-11,2.07412574e-15,1.42706381e-01,9.40660528e-10,7.31163407e-01
1.85425913e-08,1.99999994e-01,1.49999986e+04,3.51683750e+18,1.96078164e-02,8.78076278e-09,4.21425898e-13,6.81430776e-04,4.73938717e-03,7.99269900e-19,4.99298613e-13,2.24475495e-01,4.39367598e-05,4.70726804e-04,1.07494437e-04,9.38003336e-14,5.12740074e-13,1.97309051e-21,4.75029528e-12,2.15120373e-07,9.68878081e-03,4.14059834e-02,8.62728464e+02,3.12922017e-03,1.20482579e-02,1.01853958e+02,1.76008097e+02,9.67650150e-07,4.94378163e-03,7.69180604e-01,1.28299048e-03,9.30540028e+01,1.70232384e+01,2.40929940e+00,8.39730511e-04,6.41103106e-01,6.00000017e-01,2.00000000e-01,4.13720502e+00,1.85272114e-06,1.68644146e-16,1.00000000e+00,1.05350881e-10,4.73638229e+01,1.57730287e+01,4.79724477e-11,2.15287966e-11,2.21032015e-15,1.42706338e-01,1.00230844e-09,7.30573590e-01
1.97578347e-08,1.99999993e-01,1.49999985e+04,3.51668674e+18,1.96078417e-02,9.35624156e-09,4.49045567e-13,6.81430495e-04,4.73938661e-03,9.07468324e-19,5.32021589e-13,2.24957195e-01,4.40310435e-05,4.70726792e-04,1.07494332e-04,9.99478139e-14,5.46343985e-13,2.24018993e-21,5.06161362e-12,2.15120163e-07,9.68878103e-03,4.14059844e-02,8.62728464e+02,3.12922024e-03,1.20482583e-02,1.01853958e+02,1.76008097e+02,9.67650177e-07,4.94378176e-03,7.69180624e-01,1.28299051e-03,9.30540028e+01,1.70232389e+01,2.40929940e+00,8.39730535e-04,6.41103123e-01,5.99999962e-01,2.00000001e-01,4.13721084e+00,1.97414609e-06,1.91473792e-16,1.00000000e+00,1.12255368e-10,4.74654663e+01,1.57178907e+01,4.78779571e-11,2.29397342e-11,2.35535193e-15,1.42706293e-01,1.06799648e-09,7.29946295e-01
