time,t9,rho,eps_nuc_erg_g_s,F_c12_pg_n13,F_n13_pg_o14,F_n13_bd_c13,F_c13_pg_n14,F_n14_pg_o15,F_o14_bd_n14,F_o15_bd_n15,F_n15_pa_c12,F_n15_pg_o16,F_o16_pg_f17,F_o17_pa_n14,F_f17_bd_o17,F_f17_pg_ne18,F_ne18_bd_f18,F_f18_pa_o15,F_o17_pg_f18,tau_c12_pg_n13,tau_n13_pg_o14,tau_n13_bd_c13,tau_c13_pg_n14,tau_n14_pg_o15,tau_o14_bd_n14,tau_o15_bd_n15,tau_n15_pa_c12,tau_n15_pg_o16,tau_o16_pg_f17,tau_o17_pa_n14,tau_f17_bd_o17,tau_f17_pg_ne18,tau_ne18_bd_f18,tau_f18_pa_o15,tau_o17_pg_f18,tau_T9,tau_rho,Q_c12_pg_n13,Q_n13_pg_o14,Q_o14_bd_n14,Q_n14_pg_o15,Q_o15_bd_n15,Q_n15_pa_c12,steady_flow_dispersion_dex,fside_c12,fside_n13,fside_o14,fside_n14,fside_o15,fside_n15
1.32581318e+02,1.11372115e-01,1.89364400e+03,2.80660407e+13,7.13473134e-07,1.18519657e-07,1.06104733e-08,5.00058785e-09,3.91003448e-08,1.75758997e-06,2.28412110e-06,2.27917109e-06,6.85672991e-10,2.17894801e-10,8.20982346e-10,3.54408586e-09,4.53281161e-12,1.11379690e-10,9.58239786e-11,5.88202654e-12,1.03734561e+01,7.72357733e+01,8.62728464e+02,3.25440279e+00,3.42805015e+02,1.01853958e+02,1.76008097e+02,3.44945071e-03,1.14659443e+01,1.76073309e+03,1.19200942e+01,9.30540028e+01,7.27564708e+04,2.40929940e+00,2.70882650e+00,1.66374409e+03,2.05662901e+01,4.84126529e+01,1.82472338e+01,3.03116654e+00,4.49507537e+01,1.00000000e+00,5.84169043e+01,5.82903068e+01,1.76653854e+00,1.20287198e-13,1.25924902e-02,7.84164463e-14,3.22969865e-03,4.12444656e-05,1.50241761e-04
1.32623019e+02,1.11146497e-01,1.89201364e+03,2.80282523e+13,7.05948243e-07,1.16305478e-07,1.06385894e-08,4.97567682e-09,3.84184220e-08,1.75691858e-06,2.28358919e-06,2.27854001e-06,6.86312215e-10,2.13176215e-10,8.08399210e-10,3.54259252e-09,4.42053600e-12,1.09545270e-10,9.39994534e-11,5.82237230e-12,1.05767216e+01,7.89147174e+01,8.62728464e+02,3.31793519e+00,3.50761413e+02,1.01853958e+02,1.76008097e+02,3.52935585e-03,1.17173764e+01,1.80107580e+03,1.22460933e+01,9.30540028e+01,7.45729510e+04,2.40929940e+00,2.77086926e+00,1.70029184e+03,2.05622612e+01,4.84168836e+01,1.83752535e+01,3.02733615e+00,4.57311489e+01,1.00000000e+00,5.94399528e+01,5.93085268e+01,1.77407846e+00,1.17452673e-13,1.27730671e-02,7.62458334e-14,3.21137546e-03,4.04803361e-05,1.50420148e-04
1.32664721e+02,1.10921293e-01,1.89038482e+03,2.79907810e+13,6.98464804e-07,1.14127155e-07,1.06664476e-08,4.95046367e-09,3.77483068e-08,1.75624656e-06,2.28305725e-06,2.27790641e-06,6.86950856e-10,2.08552904e-10,7.96004606e-10,3.54109781e-09,4.31095858e-12,1.07740425e-10,9.22060248e-11,5.76282008e-12,1.07841372e+01,8.06315367e+01,8.62728464e+02,3.38276023e+00,3.58893032e+02,1.01853958e+02,1.76008097e+02,3.61117072e-03,1.19745232e+01,1.84238007e+03,1.25800005e+01,9.30540028e+01,7.64362076e+04,2.40929940e+00,2.83438046e+00,1.73764549e+03,2.05582784e+01,4.84211805e+01,1.85032088e+01,3.02337151e+00,4.65251745e+01,1.00000000e+00,6.04810505e+01,6.03445983e+01,1.78161933e+00,1.14701827e-13,1.29563785e-02,7.41271931e-14,3.19294120e-03,3.97286028e-05,1.50598583e-04
1.32706422e+02,1.10696501e-01,1.88875755e+03,2.79536183e+13,6.91023276e-07,1.11984261e-07,1.06940482e-08,4.92495539e-09,3.70897755e-08,1.75557394e-06,2.28252528e-06,2.27726906e-06,6.87588543e-10,2.04023158e-10,7.83797614e-10,3.53960176e-09,4.20401694e-12,1.05964694e-10,9.04432393e-11,5.70338363e-12,1.09957904e+01,8.23871113e+01,8.62728464e+02,3.44890505e+00,3.67203805e+02,1.01853958e+02,1.76008097e+02,3.69494219e-03,1.22375185e+01,1.88466955e+03,1.29219550e+01,9.30540028e+01,7.83474750e+04,2.40929940e+00,2.89939574e+00,1.77582259e+03,2.05553411e+01,4.84267720e+01,1.86310989e+01,3.01927577e+00,4.73330969e+01,1.00000000e+00,6.15405525e+01,6.13988363e+01,1.78916139e+00,1.12030759e-13,1.31424694e-02,7.20585751e-14,3.17439969e-03,3.89891044e-05,1.50777025e-04
1.32748123e+02,1.10472144e-01,1.88713191e+03,2.79167362e+13,6.83625359e-07,1.09876588e-07,1.07213916e-08,4.89916795e-09,3.64426881e-08,1.75490072e-06,2.28199328e-06,2.27662180e-06,6.88223339e-10,1.99585714e-10,7.71779171e-10,3.53810443e-09,4.09965957e-12,1.04217620e-10,8.87108385e-11,5.64408792e-12,1.12117501e+01,8.41821712e+01,8.62728464e+02,3.51639098e+00,3.75696948e+02,1.01853958e+02,1.76008097e+02,3.78071018e-03,1.25064739e+01,1.92796435e+03,1.32720629e+01,9.30540028e+01,8.03078338e+04,2.40929940e+00,2.96594529e+00,1.81483738e+03,2.05560638e+01,4.84367581e+01,1.87589169e+01,3.01505167e+00,4.81550844e+01,1.00000000e+00,6.26186870e+01,6.24712919e+01,1.79670396e+00,1.09436834e-13,1.33313609e-02,7.00396842e-14,3.15576061e-03,3.82617618e-05,1.50955253e-04
1.32789825e+02,1.10248279e-01,1.88550812e+03,2.78802200e+13,6.76274727e-07,1.07804277e-07,1.07484782e-08,4.87313191e-09,3.58070307e-08,1.75422692e-06,2.28146125e-06,2.27598076e-06,6.88859900e-10,1.95239991e-10,7.59953142e-10,3.53660584e-09,3.99785081e-12,1.02498756e-10,8.70088644e-11,5.58497607e-12,1.14320508e+01,8.60171639e+01,8.62728464e+02,3.58522865e+00,3.84374339e+02,1.01853958e+02,1.76008097e+02,3.86850117e-03,1.27814585e+01,1.97227785e+03,1.36303708e+01,9.30540028e+01,8.23180617e+04,2.40929940e+00,3.03404888e+00,1.85469786e+03,2.05557913e+01,4.84454248e+01,1.88866464e+01,3.01070138e+00,4.89911307e+01,1.00000000e+00,6.37154549e+01,6.35623986e+01,1.80424479e+00,1.06916639e-13,1.35230330e-02,6.80703214e-14,3.13704319e-03,3.75466227e-05,1.51133755e-04
1.32831526e+02,1.10024824e-01,1.88388585e+03,2.78440093e+13,6.68967088e-07,1.05766055e-07,1.07753086e-08,4.84682092e-09,3.51822968e-08,1.75355256e-06,2.28092920e-06,2.27533708e-06,6.89495855e-10,1.90982723e-10,7.48310965e-10,3.53510604e-09,3.89849580e-12,1.00807662e-10,8.53361596e-11,5.52601738e-12,1.16568609e+01,8.78936575e+01,8.62728464e+02,3.65547044e+00,3.93243157e+02,1.01853958e+02,1.76008097e+02,3.95839550e-03,1.30627095e+01,2.01765059e+03,1.39971409e+01,9.30540028e+01,8.43801776e+04,2.40929940e+00,3.10376800e+00,1.89543631e+03,2.05518633e+01,4.84496856e+01,1.90143097e+01,3.00622941e+00,4.98419011e+01,1.00000000e+00,6.48317309e+01,6.46727840e+01,1.81178762e+00,1.04466786e-13,1.37176227e-02,6.61482608e-14,3.11822905e-03,3.68432246e-05,1.51312304e-04
1.32873228e+02,1.09801780e-01,1.88226513e+03,2.78081012e+13,6.61702824e-07,1.03761495e-07,1.08018831e-08,4.82024191e-09,3.45682814e-08,1.75287764e-06,2.28039713e-06,2.27469072e-06,6.90131188e-10,1.86812289e-10,7.36851360e-10,3.53360507e-09,3.80153736e-12,9.91439030e-11,8.36922896e-11,5.46722418e-12,1.18862760e+01,8.98126228e+01,8.62728464e+02,3.72714608e+00,4.02307742e+02,1.01853958e+02,1.76008097e+02,4.05044514e-03,1.33503747e+01,2.06410880e+03,1.43725140e+01,9.30540028e+01,8.64955584e+04,2.40929940e+00,3.17514211e+00,1.93707193e+03,2.05479496e+01,4.84539992e+01,1.91419069e+01,3.00163882e+00,5.07076883e+01,1.00000000e+00,6.59679057e+01,6.58028292e+01,1.81933270e+00,1.02084965e-13,1.39151790e-02,6.42734442e-14,3.09932177e-03,3.61514103e-05,1.51490899e-04
1.32914929e+02,1.09579145e-01,1.88064595e+03,2.77724917e+13,6.54482302e-07,1.01790171e-07,1.08282024e-08,4.79340182e-09,3.39647843e-08,1.75220219e-06,2.27986504e-06,2.27404134e-06,6.90765804e-10,1.82727092e-10,7.25572973e-10,3.53210297e-09,3.70691959e-12,9.75070486e-11,8.20768249e-11,5.40860847e-12,1.21203940e+01,9.17750540e+01,8.62728464e+02,3.80028593e+00,4.11572543e+02,1.01853958e+02,1.76008097e+02,4.14470339e-03,1.36446055e+01,2.11167939e+03,1.47566313e+01,9.30540028e+01,8.86656189e+04,2.40929940e+00,3.24821164e+00,1.97962432e+03,2.05440519e+01,4.84582109e+01,1.92694379e+01,2.99693266e+00,5.15887918e+01,1.00000000e+00,6.71243785e+01,6.69529158e+01,1.82688028e+00,9.97681502e-14,1.41157514e-02,6.24441604e-14,3.08032488e-03,3.54710244e-05,1.51669529e-04
1.32956631e+02,1.09356920e-01,1.87902830e+03,2.77371701e+13,6.47305881e-07,9.98516584e-08,1.08542671e-08,4.76630760e-09,3.33716098e-08,1.75152621e-06,2.27933293e-06,2.27338728e-06,6.91399194e-10,1.78725561e-10,7.14474386e-10,3.53059977e-09,3.61458786e-12,9.58966789e-11,8.04893417e-11,5.35018201e-12,1.23593150e+01,9.37819692e+01,8.62728464e+02,3.87492105e+00,4.21042117e+02,1.01853958e+02,1.76008097e+02,4.24122490e-03,1.39455568e+01,2.16038994e+03,1.51496341e+01,9.30540028e+01,9.08918122e+04,2.40929940e+00,3.32301805e+00,2.02311351e+03,2.05411132e+01,4.84636094e+01,1.93969031e+01,2.99211392e+00,5.24855174e+01,1.00000000e+00,6.83015575e+01,6.81233928e+01,1.83443061e+00,9.75141080e-14,1.43193905e-02,6.06598224e-14,3.06124190e-03,3.48019125e-05,1.51848139e-04
1.32998332e+02,1.09135125e-01,1.87741226e+03,2.77021106e+13,6.40175036e-07,9.79457267e-08,1.08800776e-08,4.73897459e-09,3.27886342e-08,1.75084972e-06,2.27880081e-06,2.27272294e-06,6.92029575e-10,1.74806508e-10,7.03555780e-10,3.52909551e-09,3.52449667e-12,9.43123770e-11,7.89295845e-11,5.29196661e-12,1.26031190e+01,9.58342236e+01,8.62728464e+02,3.95107620e+00,4.30720245e+02,1.01853958e+02,1.76008097e+02,4.34005666e-03,1.42533595e+01,2.21026418e+03,1.55516267e+01,9.30540028e+01,9.31754216e+04,2.40929940e+00,3.39959682e+00,2.06755591e+03,2.05419811e+01,4.84735967e+01,1.95242971e+01,2.98718532e+00,5.33980680e+01,1.00000000e+00,6.94997173e+01,6.93143521e+01,1.84198304e+00,9.53208656e-14,1.45261221e-02,5.89198317e-14,3.04208179e-03,3.41439914e-05,1.52026526e-04
1.33040033e+02,1.08913819e-01,1.87579806e+03,2.76674018e+13,6.33093428e-07,9.60725115e-08,1.09056348e-08,4.71143463e-09,3.22158660e-08,1.75017274e-06,2.27826868e-06,2.27206509e-06,6.92661826e-10,1.70969449e-10,6.92820441e-10,3.52759023e-09,3.43661652e-12,9.27537344e-11,7.73976126e-11,5.23400404e-12,1.28518408e+01,9.79322953e+01,8.62728464e+02,4.02876209e+00,4.40608928e+02,1.01853958e+02,1.76008097e+02,4.44122759e-03,1.45680876e+01,2.26131676e+03,1.59626343e+01,9.30540028e+01,9.55173174e+04,2.40929940e+00,3.47796943e+00,2.11295965e+03,2.05419081e+01,4.84823042e+01,1.96516036e+01,2.98214897e+00,5.43264222e+01,1.00000000e+00,7.07188401e+01,7.05262771e+01,1.84953513e+00,9.31858125e-14,1.47359190e-02,5.72238588e-14,3.02286422e-03,3.34973115e-05,1.52205200e-04
1.33081735e+02,1.08692920e-01,1.87418538e+03,2.76329809e+13,6.26056776e-07,9.42308081e-08,1.09309392e-08,4.68366101e-09,3.16528461e-08,1.74949527e-06,2.27773654e-06,2.27140425e-06,6.93293367e-10,1.67211396e-10,6.82259915e-10,3.52608396e-09,3.35086366e-12,9.12203477e-11,7.58923504e-11,5.17626276e-12,1.31056750e+01,1.00078017e+02,8.62728464e+02,4.10803923e+00,4.50716551e+02,1.01853958e+02,1.76008097e+02,4.54483222e-03,1.48900187e+01,2.31359538e+03,1.63829435e+01,9.30540028e+01,9.79198975e+04,2.40929940e+00,3.55820809e+00,2.15936210e+03,2.05380632e+01,4.84864716e+01,1.97788462e+01,2.97700901e+00,5.52713416e+01,1.00000000e+00,7.19599282e+01,7.17598740e+01,1.85709072e+00,9.11069944e-14,1.49489364e-02,5.55708715e-14,3.00357053e-03,3.28614384e-05,1.52383912e-04
1.33123436e+02,1.08472429e-01,1.87257422e+03,2.75988448e+13,6.19065440e-07,9.24202101e-08,1.09559916e-08,4.65566113e-09,3.10993994e-08,1.74881733e-06,2.27720439e-06,2.27074029e-06,6.93924159e-10,1.63530890e-10,6.71872618e-10,3.52457673e-09,3.26718862e-12,8.97118204e-11,7.44134027e-11,5.11875378e-12,1.33647294e+01,1.02272499e+02,8.62728464e+02,4.18894112e+00,4.61048084e+02,1.01853958e+02,1.76008097e+02,4.65093049e-03,1.52193220e+01,2.36713034e+03,1.68126934e+01,9.30540028e+01,1.00384768e+05,2.40929940e+00,3.64035819e+00,2.20678486e+03,2.05342795e+01,4.84907363e+01,1.99060256e+01,2.97176833e+00,5.62331545e+01,1.00000000e+00,7.32234201e+01,7.30155673e+01,1.86465001e+00,8.90814701e-14,1.51652271e-02,5.39583078e-14,2.98420437e-03,3.22362267e-05,1.52562657e-04
1.33165138e+02,1.08252345e-01,1.87096460e+03,2.75649891e+13,6.12119722e-07,9.06403062e-08,1.09807927e-08,4.62744203e-09,3.05553520e-08,1.74813894e-06,2.27667224e-06,2.27007277e-06,6.94554067e-10,1.59926480e-10,6.61656849e-10,3.52306859e-09,3.18554272e-12,8.82277597e-11,7.29603732e-11,5.06148738e-12,1.36291153e+01,1.04516885e+02,8.62728464e+02,4.27150226e+00,4.71608652e+02,1.01853958e+02,1.76008097e+02,4.75958421e-03,1.55561720e+01,2.42195287e+03,1.72520244e+01,9.30540028e+01,1.02913589e+05,2.40929940e+00,3.72446655e+00,2.25525013e+03,2.05304995e+01,4.84949781e+01,2.00331425e+01,2.96642978e+00,5.72122009e+01,1.00000000e+00,7.45097695e+01,7.42937855e+01,1.87221322e+00,8.71082527e-14,1.53848462e-02,5.23869521e-14,2.96476913e-03,3.16215300e-05,1.52741422e-04
1.33206839e+02,1.08032666e-01,1.86935649e+03,2.75314014e+13,6.05219887e-07,8.88906831e-08,1.10053434e-08,4.59901062e-09,3.00205327e-08,1.74746010e-06,2.27614008e-06,2.26939966e-06,6.95182466e-10,1.56396729e-10,6.51610824e-10,3.52155955e-09,3.10587823e-12,8.67677816e-11,7.15328670e-11,5.00447334e-12,1.38989470e+01,1.06812353e+02,8.62728464e+02,4.35575809e+00,4.82403527e+02,1.01853958e+02,1.76008097e+02,4.87085702e-03,1.59007481e+01,2.47809514e+03,1.77010776e+01,9.30540028e+01,1.05508068e+05,2.40929940e+00,3.81058131e+00,2.30478073e+03,2.05275458e+01,4.85002165e+01,2.01601981e+01,2.96099620e+00,5.82088305e+01,1.00000000e+00,7.58194436e+01,7.55949165e+01,1.87978059e+00,8.51853373e-14,1.56078500e-02,5.08554634e-14,2.94526807e-03,3.10172015e-05,1.52920138e-04
1.33248540e+02,1.07813411e-01,1.86774998e+03,2.74980560e+13,5.98367141e-07,8.71710839e-08,1.10296444e-08,4.57038099e-09,2.94948278e-08,1.74678083e-06,2.27560793e-06,2.26871550e-06,6.95807614e-10,1.52940508e-10,6.41734039e-10,3.52004967e-09,3.02815461e-12,8.53315061e-11,7.01306244e-11,4.94772983e-12,1.41743187e+01,1.09159916e+02,8.62728464e+02,4.44173782e+00,4.93437208e+02,1.01853958e+02,1.76008097e+02,4.98480483e-03,1.62532053e+01,2.53558542e+03,1.81599563e+01,9.30540028e+01,1.08169745e+05,2.40929940e+00,3.89874464e+00,2.35539581e+03,2.05285270e+01,4.85100954e+01,2.02871888e+01,2.95547017e+00,5.92232929e+01,1.00000000e+00,7.71527789e+01,7.69190963e+01,1.88735157e+00,8.33112932e-14,1.58342710e-02,4.93632003e-14,2.92570913e-03,3.04231518e-05,1.53098604e-04
1.33290242e+02,1.07594644e-01,1.86614529e+03,2.74650477e+13,5.91565144e-07,8.54816448e-08,1.10536966e-08,4.54158631e-09,2.89782654e-08,1.74610114e-06,2.27507578e-06,2.26803836e-06,6.96434793e-10,1.49557430e-10,6.32029341e-10,3.51853896e-09,2.95234777e-12,8.39185591e-11,6.87537225e-11,4.89129730e-12,1.44552642e+01,1.11560075e+02,8.62728464e+02,4.52945178e+00,5.04711779e+02,1.01853958e+02,1.76008097e+02,5.10145878e-03,1.66136217e+01,2.59443951e+03,1.86286575e+01,9.30540028e+01,1.10899583e+05,2.40929940e+00,3.98897948e+00,2.40710335e+03,2.05287134e+01,4.85189351e+01,2.04140978e+01,2.94985374e+00,6.02555436e+01,1.00000000e+00,7.85097294e+01,7.82668778e+01,1.89492348e+00,8.14843384e-14,1.60640733e-02,4.79102782e-14,2.90611256e-03,2.98394352e-05,1.53277377e-04
1.33331943e+02,1.07376282e-01,1.86454212e+03,2.74323098e+13,5.84809710e-07,8.38212412e-08,1.10775009e-08,4.51260006e-09,2.84704324e-08,1.74542104e-06,2.27454363e-06,2.26735773e-06,6.97061103e-10,1.46244792e-10,6.22488574e-10,3.51702747e-09,2.87838428e-12,8.25285728e-11,6.74011721e-11,4.83514414e-12,1.47420068e+01,1.14014959e+02,8.62728464e+02,4.61896939e+00,5.16236971e+02,1.01853958e+02,1.76008097e+02,5.22092942e-03,1.69823199e+01,2.65471325e+03,1.91074911e+01,9.30540028e+01,1.13700414e+05,2.40929940e+00,4.08137013e+00,2.45994629e+03,2.05249864e+01,4.85231312e+01,2.05409494e+01,2.94415062e+00,6.13064465e+01,1.00000000e+00,7.98914327e+01,7.96390339e+01,1.90250021e+00,7.97031127e-14,1.62974300e-02,4.64957489e-14,2.88645979e-03,2.92656484e-05,1.53456171e-04
1.33373645e+02,1.07158323e-01,1.86294047e+03,2.73998392e+13,5.78101078e-07,8.21894745e-08,1.11010582e-08,4.48342925e-09,2.79711732e-08,1.74474054e-06,2.27401149e-06,2.26667352e-06,6.97686515e-10,1.43001252e-10,6.13109819e-10,3.51551522e-09,2.80622076e-12,8.11611849e-11,6.60726010e-11,4.77927909e-12,1.50346705e+01,1.16525856e+02,8.62728464e+02,4.71032913e+00,5.28018562e+02,1.01853958e+02,1.76008097e+02,5.34328684e-03,1.73594968e+01,2.71644211e+03,1.95965961e+01,9.30540028e+01,1.16574137e+05,2.40929940e+00,4.17596958e+00,2.51394933e+03,2.05212741e+01,4.85273283e+01,2.06677451e+01,2.93836351e+00,6.23763806e+01,1.00000000e+00,8.12983952e+01,8.10360547e+01,1.91008197e+00,7.79641504e-14,1.65344011e-02,4.51152338e-14,2.86675408e-03,2.87016518e-05,1.53634983e-04
1.33415346e+02,1.06940768e-01,1.86134033e+03,2.73676303e+13,5.71439474e-07,8.05859486e-08,1.11243694e-08,4.45408086e-09,2.74803359e-08,1.74405967e-06,2.27347936e-06,2.26598501e-06,6.98310803e-10,1.39825494e-10,6.03891121e-10,3.51400223e-09,2.73581481e-12,7.98160367e-11,6.47676422e-11,4.72371062e-12,1.53333819e+01,1.19094088e+02,8.62728464e+02,4.80357030e+00,5.40062471e+02,1.01853958e+02,1.76008097e+02,5.46860293e-03,1.77453538e+01,2.77966245e+03,2.00961111e+01,9.30540028e+01,1.19522700e+05,2.40929940e+00,4.27283211e+00,2.56913770e+03,2.05175846e+01,4.85314714e+01,2.07944865e+01,2.93249503e+00,6.34657331e+01,1.00000000e+00,8.27311342e+01,8.24584175e+01,1.91766898e+00,7.62683378e-14,1.67750477e-02,4.37720602e-14,2.84699862e-03,2.81473072e-05,1.53813789e-04
1.33457048e+02,1.06723615e-01,1.85974170e+03,2.73356710e+13,5.64825121e-07,7.90102717e-08,1.11474355e-08,4.42456195e-09,2.69977724e-08,1.74337842e-06,2.27294724e-06,2.26529023e-06,6.98933352e-10,1.36716224e-10,5.94830503e-10,3.51248855e-09,2.66712503e-12,7.84927780e-11,6.34859337e-11,4.66844695e-12,1.56382706e+01,1.21721008e+02,8.62728464e+02,4.89873303e+00,5.52374756e+02,1.01853958e+02,1.76008097e+02,5.59695132e-03,1.81400975e+01,2.84441155e+03,2.06061740e+01,9.30540028e+01,1.22548105e+05,2.40929940e+00,4.37201333e+00,2.62553715e+03,2.05146552e+01,4.85364658e+01,2.09211750e+01,2.92654781e+00,6.45748986e+01,1.00000000e+00,8.41901770e+01,8.39065606e+01,1.92526142e+00,7.46135972e-14,1.70194316e-02,4.24639945e-14,2.82719666e-03,2.76024780e-05,1.53992520e-04
1.33498749e+02,1.06506880e-01,1.85814463e+03,2.73039325e+13,5.58259003e-07,7.74621728e-08,1.11702575e-08,4.39488556e-09,2.65233793e-08,1.74269681e-06,2.27241513e-06,2.26458314e-06,6.99552235e-10,1.33672385e-10,5.85926982e-10,3.51097420e-09,2.60011553e-12,7.71910619e-11,6.22272187e-11,4.61350303e-12,1.59494467e+01,1.24407807e+02,8.62728464e+02,4.99585147e+00,5.64960727e+02,1.01853958e+02,1.76008097e+02,5.72839821e-03,1.85439105e+01,2.91072292e+03,2.11268856e+01,9.30540028e+01,1.25652187e+05,2.40929940e+00,4.47356303e+00,2.68316987e+03,2.05157448e+01,4.85463545e+01,2.10478083e+01,2.92052426e+00,6.57041769e+01,1.00000000e+00,8.56759277e+01,8.53806416e+01,1.93285882e+00,7.29985452e-14,1.72675922e-02,4.11897625e-14,2.80735528e-03,2.70670722e-05,1.54170958e-04
1.33540450e+02,1.06290631e-01,1.85654940e+03,2.72725187e+13,5.51744682e-07,7.59417768e-08,1.11928364e-08,4.36508535e-09,2.60571956e-08,1.74201485e-06,2.27188303e-06,2.26388374e-06,7.00173352e-10,1.30693652e-10,5.77182943e-10,3.50945921e-09,2.53476629e-12,7.59105472e-11,6.09915773e-11,4.55891715e-12,1.62669442e+01,1.27155025e+02,8.62728464e+02,5.09493592e+00,5.77822617e+02,1.01853958e+02,1.76008097e+02,5.86297778e-03,1.89568770e+01,2.97861397e+03,2.16582126e+01,9.30540028e+01,1.28836030e+05,2.40929940e+00,4.57750624e+00,2.74204388e+03,2.05161226e+01,4.85553531e+01,2.11743692e+01,2.91442632e+00,6.68535046e+01,1.00000000e+00,8.71883171e+01,8.68813273e+01,1.94045830e+00,7.14262217e-14,1.75194852e-02,3.99574291e-14,2.78749486e-03,2.65411423e-05,1.54349723e-04
1.33582152e+02,1.06074784e-01,1.85495566e+03,2.72413578e+13,5.45278079e-07,7.44480384e-08,1.12151732e-08,4.33513501e-09,2.55988487e-08,1.74133255e-06,2.27135096e-06,2.26318034e-06,7.00793419e-10,1.27777583e-10,5.68590603e-10,3.50794360e-09,2.47101303e-12,7.46508978e-11,5.97781017e-11,4.50465774e-12,1.65910192e+01,1.29965133e+02,8.62728464e+02,5.19606603e+00,5.90971713e+02,1.01853958e+02,1.76008097e+02,6.00081936e-03,1.93793720e+01,3.04815007e+03,2.22004902e+01,9.30540028e+01,1.32102984e+05,2.40929940e+00,4.68394140e+00,2.80220848e+03,2.05125179e+01,4.85594524e+01,2.13008829e+01,2.90825729e+00,6.80238619e+01,1.00000000e+00,8.87286370e+01,8.84094578e+01,1.94806381e+00,6.98801149e-14,1.77753040e-02,3.87382370e-14,2.76759702e-03,2.60243154e-05,1.54528490e-04
1.33623853e+02,1.05859337e-01,1.85336343e+03,2.72104465e+13,5.38859388e-07,7.29805805e-08,1.12372691e-08,4.30504164e-09,2.51482038e-08,1.74064993e-06,2.27081890e-06,2.26247267e-06,7.01412353e-10,1.24922975e-10,5.60147913e-10,3.50642741e-09,2.40881815e-12,7.34117833e-11,5.85864511e-11,4.45073201e-12,1.69218121e+01,1.32839611e+02,8.62728464e+02,5.29928536e+00,6.04414653e+02,1.01853958e+02,1.76008097e+02,6.14200406e-03,1.98116219e+01,3.11937232e+03,2.27538535e+01,9.30540028e+01,1.35455268e+05,2.40929940e+00,4.79292966e+00,2.86369154e+03,2.05089466e+01,4.85635950e+01,2.14273509e+01,2.90201960e+00,6.92156760e+01,1.00000000e+00,9.02974587e+01,8.99655772e+01,1.95567553e+00,6.83812409e-14,1.80351142e-02,3.75711026e-14,2.74766496e-03,2.55164616e-05,1.54707248e-04
1.33665555e+02,1.05644290e-01,1.85177271e+03,2.71797781e+13,5.32488764e-07,7.15390248e-08,1.12591252e-08,4.27481205e-09,2.47051274e-08,1.73996699e-06,2.27028686e-06,2.26175986e-06,7.02029869e-10,1.22128635e-10,5.51852764e-10,3.50491066e-09,2.34814471e-12,7.21928770e-11,5.74162850e-11,4.39714664e-12,1.72594674e+01,1.35779986e+02,8.62728464e+02,5.40463870e+00,6.18158272e+02,1.01853958e+02,1.76008097e+02,6.28661548e-03,2.02538598e+01,3.19232308e+03,2.33184391e+01,9.30540028e+01,1.38895174e+05,2.40929940e+00,4.90453400e+00,2.92652170e+03,2.05142918e+01,4.85785190e+01,2.15537753e+01,2.89571568e+00,7.04293874e+01,1.00000000e+00,9.18953713e+01,9.15502206e+01,1.96329364e+00,6.69136129e-14,1.82989837e-02,3.64285329e-14,2.72770169e-03,2.50174507e-05,1.54885967e-04
1.33668342e+02,1.05629939e-01,1.85166647e+03,2.71777353e+13,5.32065025e-07,7.14436413e-08,1.12605774e-08,4.27278954e-09,2.46757982e-08,1.73992133e-06,2.27025130e-06,2.26171148e-06,7.02070891e-10,1.21944083e-10,5.51303982e-10,3.50480927e-09,2.34414479e-12,7.21121249e-11,5.73388756e-11,4.39358049e-12,1.72822722e+01,1.35978800e+02,8.62728464e+02,5.41175387e+00,6.19087283e+02,1.01853958e+02,1.76008097e+02,6.29640026e-03,2.02837647e+01,3.19725912e+03,2.33565587e+01,9.30540028e+01,1.39128152e+05,2.40929940e+00,4.91208439e+00,2.93076771e+03,2.05139700e+01,4.85786962e+01,2.15622214e+01,2.89529201e+00,7.05112483e+01,1.00000000e+00,9.20031555e+01,9.16570749e+01,1.96380272e+00,6.68168066e-14,1.83167547e-02,3.63533235e-14,2.72636806e-03,2.49844291e-05,1.54897885e-04
1.33707256e+02,1.05429643e-01,1.85018348e+03,2.71493390e+13,5.26166345e-07,7.01229954e-08,1.12807425e-08,4.24445301e-09,2.42694885e-08,1.73928374e-06,2.26975484e-06,2.26103958e-06,7.02645242e-10,1.19393388e-10,5.43703025e-10,3.50339338e-09,2.28895662e-12,7.09938584e-11,5.62672668e-11,4.34390799e-12,1.76041330e+01,1.38787820e+02,8.62728464e+02,5.51217188e+00,6.32209577e+02,1.01853958e+02,1.76008097e+02,6.43473939e-03,2.07063246e+01,3.26704582e+03,2.38943830e+01,9.30540028e+01,1.42425058e+05,2.40929940e+00,5.01881904e+00,2.99072824e+03,2.05020581e+01,4.85721422e+01,2.16801580e+01,2.88934789e+00,7.16654471e+01,1.00000000e+00,9.35229780e+01,9.31638745e+01,1.97091833e+00,6.54801598e-14,1.85669816e-02,3.53167640e-14,2.70771021e-03,2.45271536e-05,1.55064566e-04
