time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
4.13172702e-05,7.00000000e-02,2.20000000e+04,3.67479346e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972150e-04,2.27966580e-03,2.13235628e-06,2.77206316e-05,9.04988198e-11,1.17648466e-09,5.71014348e-05,7.99420088e-04,2.09835484e-07,3.14753226e-06,1.72843535e-18,2.41980949e-17,4.95398626e-13,7.43097938e-12,3.62073935e-04,5.79318297e-03,1.37916260e-07,2.34457642e-06,7.25836391e-07,1.30650550e-05,4.33617096e-13,7.37149063e-12,3.56534329e-16,6.41761791e-15,4.22286372e-24,7.60115469e-23,7.17611355e-05,1.43522271e-03
4.33887899e-05,7.00000000e-02,2.20000000e+04,3.67470940e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972152e-04,2.27966583e-03,2.13235611e-06,2.77206294e-05,9.50361502e-11,1.23546995e-09,5.71014350e-05,7.99420090e-04,2.09830660e-07,3.14745990e-06,1.90609689e-18,2.66853565e-17,5.20236373e-13,7.80354560e-12,3.62073935e-04,5.79318296e-03,1.37916256e-07,2.34457636e-06,7.25834432e-07,1.30650198e-05,4.55357307e-13,7.74107422e-12,3.74409840e-16,6.73937711e-15,4.65691996e-24,8.38245592e-23,7.17611355e-05,1.43522271e-03
4.55641692e-05,7.00000000e-02,2.20000000e+04,3.67462114e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972155e-04,2.27966586e-03,2.13235594e-06,2.77206272e-05,9.98009683e-11,1.29741259e-09,5.71014351e-05,7.99420092e-04,2.09825594e-07,3.14738391e-06,2.10201982e-18,2.94282775e-17,5.46319408e-13,8.19479112e-12,3.62073935e-04,5.79318296e-03,1.37916252e-07,2.34457629e-06,7.25832376e-07,1.30649828e-05,4.78187504e-13,8.12918756e-12,3.93181572e-16,7.07726829e-15,5.13559154e-24,9.24406478e-23,7.17611355e-05,1.43522271e-03
4.78486153e-05,7.00000000e-02,2.20000000e+04,3.67452844e-03,7.12941124e-01,7.12941124e-01,6.91377286e-02,2.76550914e-01,1.89972157e-04,2.27966589e-03,2.13235576e-06,2.77206248e-05,1.04804680e-10,1.36246083e-09,5.71014353e-05,7.99420094e-04,2.09820274e-07,3.14730412e-06,2.31808117e-18,3.24531364e-17,5.73710165e-13,8.60565248e-12,3.62073935e-04,5.79318296e-03,1.37916248e-07,2.34457622e-06,7.25830216e-07,1.30649439e-05,5.02162335e-13,8.53675970e-12,4.12894459e-16,7.43210026e-15,5.66346433e-24,1.01942358e-22,7.17611355e-05,1.43522271e-03
5.02475964e-05,7.00000000e-02,2.20000000e+04,3.67443111e-03,7.12941124e-01,7.12941124e-01,6.91377286e-02,2.76550914e-01,1.89972160e-04,2.27966592e-03,2.13235556e-06,2.77206223e-05,1.10059261e-10,1.43077040e-09,5.71014354e-05,7.99420096e-04,2.09814688e-07,3.14722032e-06,2.55635094e-18,3.57889131e-17,6.02474209e-13,9.03711314e-12,3.62073935e-04,5.79318296e-03,1.37916244e-07,2.34457614e-06,7.25827948e-07,1.30649031e-05,5.27339190e-13,8.96476623e-12,4.33595687e-16,7.80472237e-15,6.24559556e-24,1.12420720e-22,7.17611355e-05,1.43522271e-03
5.27668549e-05,7.00000000e-02,2.20000000e+04,3.67432889e-03,7.12941124e-01,7.12941124e-01,6.91377286e-02,2.76550914e-01,1.89972163e-04,2.27966595e-03,2.13235536e-06,2.77206197e-05,1.15577292e-10,1.50250479e-09,5.71014356e-05,7.99420099e-04,2.09808822e-07,3.14713233e-06,2.81911185e-18,3.94675659e-17,6.32680393e-13,9.49020590e-12,3.62073935e-04,5.79318296e-03,1.37916239e-07,2.34457606e-06,7.25825566e-07,1.30648602e-05,5.53778333e-13,9.41423166e-12,4.55334809e-16,8.19602656e-15,6.88756226e-24,1.23976121e-22,7.17611355e-05,1.43522271e-03
5.54124213e-05,7.00000000e-02,2.20000000e+04,3.67422156e-03,7.12941124e-01,7.12941124e-01,6.91377286e-02,2.76550914e-01,1.89972165e-04,2.27966598e-03,2.13235515e-06,2.77206170e-05,1.21371979e-10,1.57783573e-09,5.71014358e-05,7.99420101e-04,2.09802662e-07,3.14703993e-06,3.10888130e-18,4.35243381e-17,6.64401021e-13,9.96601532e-12,3.62073935e-04,5.79318296e-03,1.37916234e-07,2.34457598e-06,7.25823065e-07,1.30648152e-05,5.81543052e-13,9.88623188e-12,4.78163861e-16,8.60694949e-15,7.59551473e-24,1.36719265e-22,7.17611355e-05,1.43522271e-03
5.81906282e-05,7.00000000e-02,2.20000000e+04,3.67410885e-03,7.12941124e-01,7.12941124e-01,6.91377286e-02,2.76550914e-01,1.89972168e-04,2.27966602e-03,2.13235493e-06,2.77206141e-05,1.27457194e-10,1.65694353e-09,5.71014360e-05,7.99420104e-04,2.09796194e-07,3.14694291e-06,3.42843542e-18,4.79980959e-17,6.97712023e-13,1.04656803e-11,3.62073935e-04,5.79318296e-03,1.37916229e-07,2.34457589e-06,7.25820438e-07,1.30647679e-05,6.10699807e-13,1.03818967e-11,5.02137488e-16,9.03847478e-15,8.37623541e-24,1.50772237e-22,7.17611355e-05,1.43522271e-03
6.11081257e-05,7.00000000e-02,2.20000000e+04,3.67399050e-03,7.12941124e-01,7.12941124e-01,6.91377286e-02,2.76550914e-01,1.89972172e-04,2.27966606e-03,2.13235470e-06,2.77206111e-05,1.33847503e-10,1.74001754e-09,5.71014362e-05,7.99420107e-04,2.09789401e-07,3.14684102e-06,3.78083571e-18,5.29316999e-17,7.32693134e-13,1.09903970e-11,3.62073935e-04,5.79318296e-03,1.37916223e-07,2.34457580e-06,7.25817680e-07,1.30647182e-05,6.41318390e-13,1.09024126e-11,5.27313076e-16,9.49163536e-15,9.23720391e-24,1.66269670e-22,7.17611355e-05,1.43522271e-03
6.41718975e-05,7.00000000e-02,2.20000000e+04,3.67386621e-03,7.12941124e-01,7.12941124e-01,6.91377286e-02,2.76550914e-01,1.89972175e-04,2.27966610e-03,2.13235446e-06,2.77206079e-05,1.40558203e-10,1.82725663e-09,5.71014364e-05,7.99420110e-04,2.09782269e-07,3.14673403e-06,4.16945834e-18,5.83724168e-17,7.69428089e-13,1.15414213e-11,3.62073935e-04,5.79318296e-03,1.37916218e-07,2.34457570e-06,7.25814783e-07,1.30646661e-05,6.73472093e-13,1.14490256e-11,5.53750887e-16,9.96751596e-15,1.01866686e-23,1.83360035e-22,7.17611355e-05,1.43522271e-03
